"InteractorA","InteractorA_type","Relation","InteractorB","InteractorB_type","DB","DB_type","PMID"
"CPR:2","Protein","REGULATOR","Arg1:T12 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",23397055
"CPR:2","Protein","REGULATOR","Arg1:T16 , Arg2:T36","Protein","Chemprot","Protein-Protein Interaction",23397055
"CPR:5","Protein","AGONIST","Arg1:T11 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",23397055
"CPR:5","Protein","AGONIST","Arg1:T1 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23397055
"CPR:5","Protein","AGONIST","Arg1:T23 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23397055
"CPR:5","Protein","AGONIST","Arg1:T24 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23397055
"CPR:5","Protein","AGONIST","Arg1:T9 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",23397055
"CPR:4","Protein","INHIBITOR","Arg1:T2 , Arg2:T37","Protein","Chemprot","Protein-Protein Interaction",23402364
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T1 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23402841
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T1 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23402841
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T15 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23403203
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T16 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23403203
"CPR:2","Protein","REGULATOR","Arg1:T17 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",23403203
"CPR:2","Protein","REGULATOR","Arg1:T17 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23403203
"CPR:2","Protein","REGULATOR","Arg1:T8 , Arg2:T22","Protein","Chemprot","Protein-Protein Interaction",23403203
"CPR:3","Protein","ACTIVATOR","Arg1:T8 , Arg2:T23","Protein","Chemprot","Protein-Protein Interaction",23403203
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T6 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23403203
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T12 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23403203
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T3 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23403203
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T7 , Arg2:T21","Protein","Chemprot","Protein-Protein Interaction",23403203
"CPR:1","Protein","PART-OF","Arg1:T1 , Arg2:T13","Protein","Chemprot","Protein-Protein Interaction",23406315
"CPR:1","Protein","PART-OF","Arg1:T2 , Arg2:T13","Protein","Chemprot","Protein-Protein Interaction",23406315
"CPR:1","Protein","PART-OF","Arg1:T8 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",23406315
"CPR:1","Protein","PART-OF","Arg1:T9 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",23406315
"CPR:2","Protein","REGULATOR","Arg1:T1 , Arg2:T5","Protein","Chemprot","Protein-Protein Interaction",23409763
"CPR:2","Protein","REGULATOR","Arg1:T2 , Arg2:T9","Protein","Chemprot","Protein-Protein Interaction",23409763
"CPR:4","Protein","INHIBITOR","Arg1:T1 , Arg2:T7","Protein","Chemprot","Protein-Protein Interaction",23410005
"CPR:4","Protein","INHIBITOR","Arg1:T1 , Arg2:T8","Protein","Chemprot","Protein-Protein Interaction",23410005
"CPR:4","Protein","INHIBITOR","Arg1:T2 , Arg2:T7","Protein","Chemprot","Protein-Protein Interaction",23410005
"CPR:4","Protein","INHIBITOR","Arg1:T2 , Arg2:T8","Protein","Chemprot","Protein-Protein Interaction",23410005
"CPR:4","Protein","INHIBITOR","Arg1:T3 , Arg2:T12","Protein","Chemprot","Protein-Protein Interaction",23410005
"CPR:4","Protein","INHIBITOR","Arg1:T3 , Arg2:T13","Protein","Chemprot","Protein-Protein Interaction",23410005
"CPR:4","Protein","INHIBITOR","Arg1:T4 , Arg2:T14","Protein","Chemprot","Protein-Protein Interaction",23410005
"CPR:4","Protein","INHIBITOR","Arg1:T14 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23410798
"CPR:4","Protein","INHIBITOR","Arg1:T7 , Arg2:T15","Protein","Chemprot","Protein-Protein Interaction",23410798
"CPR:10","Protein","NOT","Arg1:T2 , Arg2:T13","Protein","Chemprot","Protein-Protein Interaction",23411172
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T4 , Arg2:T21","Protein","Chemprot","Protein-Protein Interaction",23411172
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T4 , Arg2:T22","Protein","Chemprot","Protein-Protein Interaction",23411172
"CPR:4","Protein","DOWNREGULATOR","Arg1:T6 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23411172
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T2 , Arg2:T10","Protein","Chemprot","Protein-Protein Interaction",23411172
"CPR:9","Protein","SUBSTRATE","Arg1:T6 , Arg2:T23","Protein","Chemprot","Protein-Protein Interaction",23411246
"CPR:9","Protein","SUBSTRATE","Arg1:T6 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23411246
"CPR:9","Protein","SUBSTRATE","Arg1:T6 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",23411246
"CPR:9","Protein","SUBSTRATE","Arg1:T6 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23411246
"CPR:3","Protein","UPREGULATOR","Arg1:T2 , Arg2:T10","Protein","Chemprot","Protein-Protein Interaction",23411272
"CPR:4","Protein","INHIBITOR","Arg1:T2 , Arg2:T5","Protein","Chemprot","Protein-Protein Interaction",23414235
"CPR:4","Protein","INHIBITOR","Arg1:T3 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",23414235
"CPR:4","Protein","INHIBITOR","Arg1:T17 , Arg2:T48","Protein","Chemprot","Protein-Protein Interaction",23414340
"CPR:4","Protein","INHIBITOR","Arg1:T17 , Arg2:T49","Protein","Chemprot","Protein-Protein Interaction",23414340
"CPR:4","Protein","INHIBITOR","Arg1:T18 , Arg2:T48","Protein","Chemprot","Protein-Protein Interaction",23414340
"CPR:4","Protein","INHIBITOR","Arg1:T18 , Arg2:T49","Protein","Chemprot","Protein-Protein Interaction",23414340
"CPR:4","Protein","INHIBITOR","Arg1:T9 , Arg2:T47","Protein","Chemprot","Protein-Protein Interaction",23414340
"CPR:9","Protein","SUBSTRATE","Arg1:T31 , Arg2:T52","Protein","Chemprot","Protein-Protein Interaction",23414340
"CPR:9","Protein","SUBSTRATE","Arg1:T31 , Arg2:T54","Protein","Chemprot","Protein-Protein Interaction",23414340
"CPR:4","Protein","INHIBITOR","Arg1:T1 , Arg2:T7","Protein","Chemprot","Protein-Protein Interaction",23414802
"CPR:4","Protein","INHIBITOR","Arg1:T1 , Arg2:T8","Protein","Chemprot","Protein-Protein Interaction",23414802
"CPR:4","Protein","INHIBITOR","Arg1:T4 , Arg2:T12","Protein","Chemprot","Protein-Protein Interaction",23414802
"CPR:2","Protein","REGULATOR","Arg1:T2 , Arg2:T7","Protein","Chemprot","Protein-Protein Interaction",23415228
"CPR:3","Protein","ACTIVATOR","Arg1:T16 , Arg2:T18","Protein","Chemprot","Protein-Protein Interaction",23416143
"CPR:3","Protein","ACTIVATOR","Arg1:T16 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23416143
"CPR:3","Protein","ACTIVATOR","Arg1:T16 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",23416143
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T10 , Arg2:T23","Protein","Chemprot","Protein-Protein Interaction",23416143
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T10 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23416143
"CPR:2","Protein","REGULATOR","Arg1:T12 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23418087
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T6 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",23418087
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T8 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",23418087
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T9 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",23418087
"CPR:9","Protein","SUBSTRATE","Arg1:T21 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",23418087
"CPR:9","Protein","SUBSTRATE","Arg1:T21 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23418087
"CPR:9","Protein","SUBSTRATE","Arg1:T21 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23418087
"CPR:9","Protein","SUBSTRATE","Arg1:T21 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",23418087
"CPR:9","Protein","SUBSTRATE","Arg1:T21 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",23418087
"CPR:9","Protein","SUBSTRATE","Arg1:T21 , Arg2:T32","Protein","Chemprot","Protein-Protein Interaction",23418087
"CPR:9","Protein","SUBSTRATE","Arg1:T21 , Arg2:T33","Protein","Chemprot","Protein-Protein Interaction",23418087
"CPR:5","Protein","AGONIST-ACTIVATOR","Arg1:T2 , Arg2:T10","Protein","Chemprot","Protein-Protein Interaction",23418674
"CPR:5","Protein","AGONIST-ACTIVATOR","Arg1:T3 , Arg2:T10","Protein","Chemprot","Protein-Protein Interaction",23418674
"CPR:5","Protein","AGONIST-ACTIVATOR","Arg1:T4 , Arg2:T10","Protein","Chemprot","Protein-Protein Interaction",23418674
"CPR:5","Protein","AGONIST","Arg1:T4 , Arg2:T12","Protein","Chemprot","Protein-Protein Interaction",23418674
"CPR:10","Protein","NOT","Arg1:T3 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:10","Protein","NOT","Arg1:T3 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T20 , Arg2:T39","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T4 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T4 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T11 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T11 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T11 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T13 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T13 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T13 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T16 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T16 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T16 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T18 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T18 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T18 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T19 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T19 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T19 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T21 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T21 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T21 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T22 , Arg2:T41","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T8 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T8 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","REGULATOR","Arg1:T8 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:3","Protein","ACTIVATOR","Arg1:T12 , Arg2:T34","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:3","Protein","ACTIVATOR","Arg1:T14 , Arg2:T34","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:3","Protein","ACTIVATOR","Arg1:T22 , Arg2:T40","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:3","Protein","ACTIVATOR","Arg1:T4 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T10 , Arg2:T33","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T12 , Arg2:T33","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T15 , Arg2:T35","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T15 , Arg2:T36","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T9 , Arg2:T32","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:3","Protein","UPREGULATOR","Arg1:T14 , Arg2:T33","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:3","Protein","UPREGULATOR","Arg1:T15 , Arg2:T37","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:3","Protein","UPREGULATOR","Arg1:T15 , Arg2:T38","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:3","Protein","UPREGULATOR","Arg1:T17 , Arg2:T35","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:3","Protein","UPREGULATOR","Arg1:T17 , Arg2:T36","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:3","Protein","UPREGULATOR","Arg1:T17 , Arg2:T37","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:3","Protein","UPREGULATOR","Arg1:T17 , Arg2:T38","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:4","Protein","INHIBITOR","Arg1:T1 , Arg2:T23","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:4","Protein","INHIBITOR","Arg1:T2 , Arg2:T23","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:4","Protein","INHIBITOR","Arg1:T6 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:4","Protein","INHIBITOR","Arg1:T7 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23419638
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T5 , Arg2:T14","Protein","Chemprot","Protein-Protein Interaction",23419783
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T6 , Arg2:T15","Protein","Chemprot","Protein-Protein Interaction",23419783
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T21 , Arg2:T49","Protein","Chemprot","Protein-Protein Interaction",23422569
"CPR:2","Protein","REGULATOR","Arg1:T3 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23422569
"CPR:3","Protein","ACTIVATOR","Arg1:T4 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",23422569
"CPR:3","Protein","ACTIVATOR","Arg1:T5 , Arg2:T35","Protein","Chemprot","Protein-Protein Interaction",23422569
"CPR:4","Protein","DOWNREGULATOR","Arg1:T3 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",23422569
"CPR:4","Protein","DOWNREGULATOR","Arg1:T3 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23422569
"CPR:4","Protein","DOWNREGULATOR","Arg1:T3 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23422569
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T3 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",23422569
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T3 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23422569
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T3 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23422569
"CPR:4","Protein","INHIBITOR","Arg1:T14 , Arg2:T47","Protein","Chemprot","Protein-Protein Interaction",23422569
"CPR:4","Protein","INHIBITOR","Arg1:T15 , Arg2:T47","Protein","Chemprot","Protein-Protein Interaction",23422569
"CPR:4","Protein","INHIBITOR","Arg1:T16 , Arg2:T47","Protein","Chemprot","Protein-Protein Interaction",23422569
"CPR:4","Protein","INHIBITOR","Arg1:T21 , Arg2:T50","Protein","Chemprot","Protein-Protein Interaction",23422569
"CPR:4","Protein","INHIBITOR","Arg1:T6 , Arg2:T35","Protein","Chemprot","Protein-Protein Interaction",23422569
"CPR:9","Protein","PRODUCT-OF","Arg1:T12 , Arg2:T45","Protein","Chemprot","Protein-Protein Interaction",23422569
"CPR:9","Protein","PRODUCT-OF","Arg1:T1 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23422569
"CPR:4","Protein","INHIBITOR","Arg1:T1 , Arg2:T3","Protein","Chemprot","Protein-Protein Interaction",23422872
"CPR:2","Protein","REGULATOR","Arg1:T3 , Arg2:T10","Protein","Chemprot","Protein-Protein Interaction",23423570
"CPR:2","Protein","REGULATOR","Arg1:T3 , Arg2:T11","Protein","Chemprot","Protein-Protein Interaction",23423570
"CPR:2","Protein","REGULATOR","Arg1:T3 , Arg2:T8","Protein","Chemprot","Protein-Protein Interaction",23423570
"CPR:2","Protein","REGULATOR","Arg1:T3 , Arg2:T9","Protein","Chemprot","Protein-Protein Interaction",23423570
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T2 , Arg2:T6","Protein","Chemprot","Protein-Protein Interaction",23423570
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T3 , Arg2:T7","Protein","Chemprot","Protein-Protein Interaction",23423570
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T5 , Arg2:T18","Protein","Chemprot","Protein-Protein Interaction",23423570
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T12 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T12 , Arg2:T32","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T12 , Arg2:T33","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T16 , Arg2:T38","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T18 , Arg2:T38","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:2","Protein","REGULATOR","Arg1:T23 , Arg2:T40","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:2","Protein","REGULATOR","Arg1:T23 , Arg2:T41","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:2","Protein","REGULATOR","Arg1:T6 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:3","Protein","ACTIVATOR","Arg1:T14 , Arg2:T34","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:3","Protein","ACTIVATOR","Arg1:T14 , Arg2:T35","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:3","Protein","ACTIVATOR","Arg1:T14 , Arg2:T36","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T13 , Arg2:T34","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T13 , Arg2:T35","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T13 , Arg2:T36","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T15 , Arg2:T34","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T15 , Arg2:T35","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T15 , Arg2:T36","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T17 , Arg2:T34","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T17 , Arg2:T35","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T17 , Arg2:T36","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T1 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23423713
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T1 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",23423713
