"InteractorA","InteractorA_type","Relation","InteractorB","InteractorB_type","DB","DB_type","PMID"
"Fibronectin","Drug","CXCR4","HEPATOCELLULAR CARCINOMA","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","CXCR4","SQUAMOUS CELL CARCINOMA, HEAD AND NECK","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","CXCR4","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","CXCR4","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","CD44","HEPATOCELLULAR CARCINOMA","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","CD44","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","CD44","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","SPP1","HEPATOCELLULAR CARCINOMA","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","SPP1","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","SPP1","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","RHOA","CONTRACTURAL ARACHNODACTYLY, CONGENITAL","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","RHOA","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","DPP4","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MMP3","HEPATOCELLULAR CARCINOMA","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MMP3","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Ethanol","Drug","NFKB1","BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20","Disease","Collected from literature","Collected from literature",""
"Ethanol","Drug","TP53","PROSTATE CANCER","Disease","Collected from literature","Collected from literature",""
"Ethanol","Drug","TP53","NASOPHARYNGEAL CARCINOMA","Disease","Collected from literature","Collected from literature",""
"Ethanol","Drug","RB1","NASOPHARYNGEAL CARCINOMA","Disease","Collected from literature","Collected from literature",""
"Ethanol","Drug","RB1","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Ethanol","Drug","FBN2","BREAST CANCER","Disease","Collected from literature","Collected from literature",""
"Ethanol","Drug","FBN2","HEPATOCELLULAR CARCINOMA","Disease","Collected from literature","Collected from literature",""
"Ethanol","Drug","FBN2","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Oprelvekin","Drug","AREG","HEPATOCELLULAR CARCINOMA","Disease","Collected from literature","Collected from literature",""
"Oprelvekin","Drug","AREG","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Oprelvekin","Drug","STAT3","CARONTE","Disease","Collected from literature","Collected from literature",""
"Oprelvekin","Drug","IL6","CARONTE","Disease","Collected from literature","Collected from literature",""
"Ursodeoxycholic acid","Drug","ABCD1","HEPATOCELLULAR CARCINOMA","Disease","Collected from literature","Collected from literature",""
"Fluorouracil","Drug","MSH2","ENDOMETRIAL CANCER","Disease","Collected from literature","Collected from literature",""
"Fluorouracil","Drug","TYMS","SQUAMOUS CELL CARCINOMA, HEAD AND NECK","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","TNF","BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","TNF","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","TNF","CARONTE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","KRAS","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","HMOX1","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","NFKB1","BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","VEGFA","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","IL13","HEPATOCELLULAR CARCINOMA","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","IL1B","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","CCL2","BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","CCL2","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","MAP2K7","HEPATOCELLULAR CARCINOMA","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","MAP2K7","CARONTE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","MAP2K7","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","IFNA1","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","CD274","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","TGFB1","CARONTE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","MAPK1","BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","MAPK1","CARONTE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","CD40","HEPATOCELLULAR CARCINOMA","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","IL17A","BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","IL17A","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","CEBPB","HEPATOCELLULAR CARCINOMA","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","PTGS2","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","IL4","HEPATOCELLULAR CARCINOMA","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","IL4","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","STAT3","CARONTE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","IL10","BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","IL10","HEPATOCELLULAR CARCINOMA","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","IL10","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","IL10","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","MYC","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","MYC","CARONTE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","IL6","BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","IL6","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","IL6","CARONTE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","MCL1","CARONTE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","CCL5","BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","CCL5","HEPATOCELLULAR CARCINOMA","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","CCL5","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE","Disease","Collected from literature","Collected from literature",""
"Regramostim","Drug","CCL5","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","TNF","CARONTE","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","TNF","CYSTIC FIBROSIS","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","SOAT1","CARONTE","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","STAT1","CYSTIC FIBROSIS","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","NFKB1","CYSTIC FIBROSIS","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","HSPB1","CARONTE","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","CA2","HEPATOCELLULAR CARCINOMA","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","IL1B","CYSTIC FIBROSIS","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","CCL2","CYSTIC FIBROSIS","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","CD274","LEUKEMIA, ACUTE MYELOID","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","EGFR","SQUAMOUS CELL CARCINOMA, HEAD AND NECK","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","EGFR","CARONTE","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","MIR21","LEUKEMIA, ACUTE MYELOID","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","MIR21","SQUAMOUS CELL CARCINOMA, HEAD AND NECK","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","TYMS","SQUAMOUS CELL CARCINOMA, HEAD AND NECK","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","MMP2","SQUAMOUS CELL CARCINOMA, HEAD AND NECK","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","TLR4","CYSTIC FIBROSIS","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","MAPK1","SQUAMOUS CELL CARCINOMA, HEAD AND NECK","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","MAPK1","CARONTE","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","MAPK1","CYSTIC FIBROSIS","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","ITK","HEPATOCELLULAR CARCINOMA","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","ITK","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","MAPK14","CARONTE","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","TNFSF10","HEPATOCELLULAR CARCINOMA","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","TNFSF10","LEUKEMIA, ACUTE MYELOID","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","TNFSF10","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","TIMP1","HEPATOCELLULAR CARCINOMA","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","TIMP1","SQUAMOUS CELL CARCINOMA, HEAD AND NECK","Disease","Collected from literature","Collected from literature",""
"Interferon Gamma","Drug","TIMP1","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
