"InteractorA","InteractorA_type","Relation","InteractorB","InteractorB_type","DB","DB_type","PMID"
"GRM5","Gene","allosteric modulator","3,3'-DIFLUOROBENZALDAZINE","Drug","DGidb","Drug-Gene Interation",""
"PIK3R1","Gene","inhibitor","LY-3023414","Drug","DGidb","Drug-Gene Interation",""
"P2RY4","Gene","agonist,antagonist","ATP","Drug","DGidb","Drug-Gene Interation",""
"NR1H3","Gene","agonist","DESMOSTEROL","Drug","DGidb","Drug-Gene Interation",""
"ADRB2","Gene","antagonist","LEVOBUNOLOL HYDROCHLORIDE","Drug","DGidb","Drug-Gene Interation",""
"PTGER4","Gene","agonist","PGD2","Drug","DGidb","Drug-Gene Interation",""
"GABRG2","Gene","positive modulator","ISOFLURANE","Drug","DGidb","Drug-Gene Interation",""
"ADRB1","Gene","antagonist","ACEBUTOLOL","Drug","DGidb","Drug-Gene Interation",""
"KCNG3","Gene","blocker","GUANIDINE HYDROCHLORIDE","Drug","DGidb","Drug-Gene Interation",""
"HTR4","Gene","agonist","METOCLOPRAMIDE HYDROCHLORIDE HYDRATE","Drug","DGidb","Drug-Gene Interation",""
"GABRA5","Gene","positive modulator","MIDAZOLAM HYDROCHLORIDE","Drug","DGidb","Drug-Gene Interation",""
"AGTR1","Gene","antagonist","TELMISARTAN","Drug","DGidb","Drug-Gene Interation",""
"FLT4","Gene","inhibitor","LENVATINIB MESYLATE","Drug","DGidb","Drug-Gene Interation",""
"HTR7","Gene","antagonist","SB 207710","Drug","DGidb","Drug-Gene Interation",""
"GABRQ","Gene","positive modulator","HALAZEPAM","Drug","DGidb","Drug-Gene Interation",""
"TLR4","Gene","agonist","LPS","Drug","DGidb","Drug-Gene Interation",""
"SGK1","Gene","inhibitor","EMD638683","Drug","DGidb","Drug-Gene Interation",""
"TNFSF11","Gene","inhibitor","DENOSUMAB","Drug","DGidb","Drug-Gene Interation",""
"APLNR","Gene","agonist","CYCLOUREA APELIN-12 (1-7)","Drug","DGidb","Drug-Gene Interation",""
"KCNQ5","Gene","activator","RETIGABINE","Drug","DGidb","Drug-Gene Interation",""
"PLA2G7","Gene","inhibitor","DARAPLADIB","Drug","DGidb","Drug-Gene Interation",""
"ROCK2","Gene","inhibitor","COMPOUND 32","Drug","DGidb","Drug-Gene Interation","20471253"
"PRKCD","Gene","activator","INGENOL MEBUTATE","Drug","DGidb","Drug-Gene Interation",""
"GRIN2A","Gene","allosteric modulator","TCN-201","Drug","DGidb","Drug-Gene Interation",""
"PIK3CD","Gene","inhibitor","SAPANISERTIB","Drug","DGidb","Drug-Gene Interation",""
"GABRG2","Gene","positive modulator","HALAZEPAM","Drug","DGidb","Drug-Gene Interation",""
"BACE2","Gene","inhibitor","COMPOUND 3L","Drug","DGidb","Drug-Gene Interation","30637955"
"KCNJ11","Gene","inhibitor","TOLBUTAMIDE","Drug","DGidb","Drug-Gene Interation",""
"F9","Gene","antibody","EMICIZUMAB","Drug","DGidb","Drug-Gene Interation",""
"HTR1D","Gene","antagonist","ELZASONAN HYDROCHLORIDE","Drug","DGidb","Drug-Gene Interation",""
"CHRM3","Gene","antagonist","PROPANTHELINE","Drug","DGidb","Drug-Gene Interation",""
"PIK3CG","Gene","inhibitor","SOPHORETIN","Drug","DGidb","Drug-Gene Interation",""
"SIRT3","Gene","inhibitor","COMPOUND 17","Drug","DGidb","Drug-Gene Interation","23570514"
"CACNG6","Gene","modulator","IMAGABALIN","Drug","DGidb","Drug-Gene Interation",""
"BDKRB1","Gene","agonist","[3H]LYS","Drug","DGidb","Drug-Gene Interation",""
"BIRC2","Gene","inhibitor","LCL161","Drug","DGidb","Drug-Gene Interation",""
"PTH1R","Gene","agonist","[ALA1,12,AIB3,GLN10,HARG11,TRP14]PTH-(1-14)-NH2","Drug","DGidb","Drug-Gene Interation",""
"C5AR1","Gene","antagonist","N-METHYL-PHE-LYS-PRO-D-CHA-TRP-D-ARG-CO2H","Drug","DGidb","Drug-Gene Interation",""
"NDUFB6","Gene","inhibitor","METFORMIN HYDROCHLORIDE","Drug","DGidb","Drug-Gene Interation",""
"ROCK2","Gene","inhibitor","CORTISTATIN A","Drug","DGidb","Drug-Gene Interation",""
"HTR1E","Gene","agonist","LYSERGOL","Drug","DGidb","Drug-Gene Interation",""
"TYK2","Gene","inhibitor","LASW1393","Drug","DGidb","Drug-Gene Interation",""
"GABRA2","Gene","allosteric modulator","DIAZEPAM","Drug","DGidb","Drug-Gene Interation",""
"HTR1A","Gene","agonist","ARIPIPRAZOLE","Drug","DGidb","Drug-Gene Interation",""
"CTSD","Gene","inhibitor","COMPOUND 33","Drug","DGidb","Drug-Gene Interation","32003991"
"FLT4","Gene","inhibitor","1058137-23-7","Drug","DGidb","Drug-Gene Interation",""
"GRIN2C","Gene","antagonist","CGP37849","Drug","DGidb","Drug-Gene Interation",""
"GABRA4","Gene","positive modulator","Lorediplon","Drug","DGidb","Drug-Gene Interation",""
"GUCY2D","Gene","activator","GUANYLYL CYCLASE-ACTIVATING PROTEIN 2","Drug","DGidb","Drug-Gene Interation",""
"EGFR","Gene","inhibitor","AST2818","Drug","DGidb","Drug-Gene Interation",""
"PIK3CG","Gene","inhibitor","SELETALISIB","Drug","DGidb","Drug-Gene Interation",""
"DRD3","Gene","agonist","PRAMIPEXOLE","Drug","DGidb","Drug-Gene Interation",""
"GABRA5","Gene","allosteric modulator","RO4938581","Drug","DGidb","Drug-Gene Interation",""
"HDAC1","Gene","inhibitor","SODIUM PHENYLBUTYRATE","Drug","DGidb","Drug-Gene Interation",""
"KRAS","Gene","inhibitor","MRTX849","Drug","DGidb","Drug-Gene Interation",""
"KDM5C","Gene","inhibitor","GSK-J1","Drug","DGidb","Drug-Gene Interation",""
"RET","Gene","inhibitor","LUCITANIB","Drug","DGidb","Drug-Gene Interation",""
"AGTR2","Gene","agonist","ANGIOTENSIN II","Drug","DGidb","Drug-Gene Interation",""
"PTPN22","Gene","inhibitor","NC1","Drug","DGidb","Drug-Gene Interation",""
"TUBB1","Gene","inhibitor","INDIBULIN","Drug","DGidb","Drug-Gene Interation",""
"TUBB6","Gene","inhibitor","ERIBULIN MESYLATE","Drug","DGidb","Drug-Gene Interation",""
"PIK3CG","Gene","inhibitor","BGJ398","Drug","DGidb","Drug-Gene Interation",""
"MAP2K3","Gene","inhibitor","PD 0325901","Drug","DGidb","Drug-Gene Interation",""
"HCRTR2","Gene","antagonist","SB-649868","Drug","DGidb","Drug-Gene Interation",""
"SLC6A4","Gene","inhibitor","SERTRALINE","Drug","DGidb","Drug-Gene Interation",""
"PGR","Gene","modulator","ASOPRISNIL","Drug","DGidb","Drug-Gene Interation",""
"ADRB2","Gene","antagonist","TIMOLOL MALEATE","Drug","DGidb","Drug-Gene Interation",""
"DRD2","Gene","antagonist","LOXAPINE SUCCINATE","Drug","DGidb","Drug-Gene Interation",""
"BCL2","Gene","inhibitor","OBATOCLAX MESYLATE","Drug","DGidb","Drug-Gene Interation",""
"PDE4D","Gene","inhibitor","RS-25344","Drug","DGidb","Drug-Gene Interation",""
"GABRA1","Gene","blocker","TBPS","Drug","DGidb","Drug-Gene Interation",""
"CDK20","Gene","inhibitor","PHA-793887","Drug","DGidb","Drug-Gene Interation",""
"DRD3","Gene","antagonist","CHLORPROMAZINE","Drug","DGidb","Drug-Gene Interation",""
"TBK1","Gene","inhibitor","AMLEXANOX","Drug","DGidb","Drug-Gene Interation",""
"AKT2","Gene","inhibitor","BAY-1125976","Drug","DGidb","Drug-Gene Interation",""
"DRD5","Gene","antagonist","SPIPERONE","Drug","DGidb","Drug-Gene Interation",""
"BLK","Gene","inhibitor","CEP-11981","Drug","DGidb","Drug-Gene Interation",""
"PSMB2","Gene","inhibitor","IXAZOMIB CITRATE","Drug","DGidb","Drug-Gene Interation",""
"SLC1A5","Gene","inhibitor","BENZYLSERINE","Drug","DGidb","Drug-Gene Interation",""
"SRMS","Gene","inhibitor","COMPOUND 66","Drug","DGidb","Drug-Gene Interation","21802293"
"HTR1D","Gene","antagonist","METERGOLINE","Drug","DGidb","Drug-Gene Interation",""
"GRM8","Gene","agonist","(1S,3R)-ACPD","Drug","DGidb","Drug-Gene Interation",""
"EGFR","Gene","inhibitor","DOVITINIB","Drug","DGidb","Drug-Gene Interation",""
"GRIN2C","Gene","blocker","LEVORPHANOL","Drug","DGidb","Drug-Gene Interation",""
"FDPS","Gene","inhibitor","COMPOUND 31","Drug","DGidb","Drug-Gene Interation","17963374"
"HTR2A","Gene","antagonist","LY320954","Drug","DGidb","Drug-Gene Interation",""
"DRD2","Gene","antagonist","TRIFLUOPERAZINE","Drug","DGidb","Drug-Gene Interation",""
"AKT2","Gene","inhibitor","GDC-0068","Drug","DGidb","Drug-Gene Interation",""
"NR1I2","Gene","agonist","SR12813","Drug","DGidb","Drug-Gene Interation",""
"CDK9","Gene","inhibitor","CDK INHIBITOR 4.35","Drug","DGidb","Drug-Gene Interation",""
"PDE1C","Gene","inhibitor","DIPYRIDAMOLE","Drug","DGidb","Drug-Gene Interation",""
"ERBB2","Gene","inhibitor","VANDETANIB","Drug","DGidb","Drug-Gene Interation",""
"MAPK14","Gene","inhibitor","SB-85635","Drug","DGidb","Drug-Gene Interation",""
"SCN8A","Gene","blocker","QUINIDINE SULFATE","Drug","DGidb","Drug-Gene Interation",""
"CHRM1","Gene","antagonist","OTENZEPAD","Drug","DGidb","Drug-Gene Interation",""
"NR3C1","Gene","agonist","CORTISONE ACETATE","Drug","DGidb","Drug-Gene Interation",""
"S1PR3","Gene","agonist","VPC12249","Drug","DGidb","Drug-Gene Interation",""
"PIK3CA","Gene","inhibitor","COMPOUND 7","Drug","DGidb","Drug-Gene Interation","31955578"
"GABRA2","Gene","positive modulator","CHLORDIAZEPOXIDE HYDROCHLORIDE","Drug","DGidb","Drug-Gene Interation",""
"ADRB3","Gene","agonist","CGP 12177","Drug","DGidb","Drug-Gene Interation",""
"HTR6","Gene","agonist","5-CT","Drug","DGidb","Drug-Gene Interation",""
"AGTR1","Gene","antagonist","TRV027","Drug","DGidb","Drug-Gene Interation",""
"GABRG3","Gene","positive modulator","CLOBAZAM","Drug","DGidb","Drug-Gene Interation",""
"NR1I3","Gene","agonist","5Î’-PREGNANE-3,20-DIONE","Drug","DGidb","Drug-Gene Interation",""
"SCN10A","Gene","blocker","PROCAINAMIDE HYDROCHLORIDE","Drug","DGidb","Drug-Gene Interation",""
"GABRE","Gene","positive modulator","CLOBAZAM","Drug","DGidb","Drug-Gene Interation",""
"HSP90AA2P","Gene","inhibitor","TANESPIMYCIN","Drug","DGidb","Drug-Gene Interation",""
"BRD4","Gene","inhibitor","COLCHICINE","Drug","DGidb","Drug-Gene Interation",""
"PSMC1P1","Gene","inhibitor","CARFILZOMIB","Drug","DGidb","Drug-Gene Interation",""
"TUBA3D","Gene","inhibitor","IXABEPILONE","Drug","DGidb","Drug-Gene Interation",""
"GABRD","Gene","positive modulator","PRIMIDONE","Drug","DGidb","Drug-Gene Interation",""
"TMPRSS6","Gene","inhibitor","INHIBITOR 1","Drug","DGidb","Drug-Gene Interation",""
"CCN2","Gene","inhibitor","FG-3019","Drug","DGidb","Drug-Gene Interation",""
"PARP1","Gene","inhibitor","ABT-888","Drug","DGidb","Drug-Gene Interation",""
"PDE4C","Gene","inhibitor","PENTOXIFYLLINE","Drug","DGidb","Drug-Gene Interation",""
"NRP1","Gene","antagonist","EG01377","Drug","DGidb","Drug-Gene Interation",""
"TUBA1A","Gene","inhibitor","BRENTUXIMAB VEDOTIN","Drug","DGidb","Drug-Gene Interation",""
"GABRB2","Gene","positive modulator","TRIAZOLAM","Drug","DGidb","Drug-Gene Interation",""
"HTR7","Gene","antagonist","CHLORPROMAZINE","Drug","DGidb","Drug-Gene Interation",""
"SLC22A8","Gene","inhibitor","PRATOSARTAN","Drug","DGidb","Drug-Gene Interation",""
"ESR1","Gene","agonist","17Î’-ESTRADIOL","Drug","DGidb","Drug-Gene Interation",""
"FPR2","Gene","agonist","HP(2-20)","Drug","DGidb","Drug-Gene Interation",""
"PIK3CB","Gene","inhibitor","AZD6482","Drug","DGidb","Drug-Gene Interation",""
"SCN7A","Gene","blocker","PRILOCAINE","Drug","DGidb","Drug-Gene Interation",""
"ADRB3","Gene","agonist","ABEDITEROL","Drug","DGidb","Drug-Gene Interation",""
"DRD2","Gene","antagonist","FLUPHENAZINE HYDROCHLORIDE","Drug","DGidb","Drug-Gene Interation",""
"KCNA5","Gene","blocker","TEDISAMIL","Drug","DGidb","Drug-Gene Interation",""
"CYSLTR1","Gene","antagonist","TRIPLE MODULATOR 10","Drug","DGidb","Drug-Gene Interation","29878767"
"OPRM1","Gene","agonist","PETHIDINE","Drug","DGidb","Drug-Gene Interation",""
"RARG","Gene","agonist","TRIFAROTENE","Drug","DGidb","Drug-Gene Interation",""
"TACR1","Gene","antagonist","[18F]SPA-RQ","Drug","DGidb","Drug-Gene Interation",""
"RPS6KA1","Gene","inhibitor","PREXASERTIB","Drug","DGidb","Drug-Gene Interation",""
"GABRA5","Gene","positive modulator","ESZOPICLONE","Drug","DGidb","Drug-Gene Interation",""
"KCNA7","Gene","blocker","TETRAETHYLAMMONIUM","Drug","DGidb","Drug-Gene Interation",""
"AD5","Gene","inhibitor","BEGACESTAT","Drug","DGidb","Drug-Gene Interation",""
"CDK2","Gene","inhibitor","ALOISINE","Drug","DGidb","Drug-Gene Interation",""
"MAP2K2","Gene","inhibitor","BAY869766","Drug","DGidb","Drug-Gene Interation",""
"DRD3","Gene","agonist","HS665","Drug","DGidb","Drug-Gene Interation",""
"SCN7A","Gene","blocker","OXCARBAZEPINE","Drug","DGidb","Drug-Gene Interation",""
"TRPC3","Gene","blocker","PYR10","Drug","DGidb","Drug-Gene Interation",""
"PIK3CG","Gene","inhibitor","CAL-263","Drug","DGidb","Drug-Gene Interation",""
"ADRA2A","Gene","agonist","GUANFACINE HYDROCHLORIDE","Drug","DGidb","Drug-Gene Interation",""
"ATP2A1","Gene","allosteric modulator","TGN4","Drug","DGidb","Drug-Gene Interation",""
"ADCYAP1R1","Gene","agonist","MAXADILAN","Drug","DGidb","Drug-Gene Interation",""
"AR","Gene","antagonist","ARD-266","Drug","DGidb","Drug-Gene Interation",""
"KDR","Gene","inhibitor","COMPOUND T.14","Drug","DGidb","Drug-Gene Interation",""
"HTR2C","Gene","agonist","ERGOTAMINE","Drug","DGidb","Drug-Gene Interation",""
"NOS1","Gene","inhibitor","3-BROMO-7NI","Drug","DGidb","Drug-Gene Interation",""
"GRIN2A","Gene","partial agonist","RAPASTINEL","Drug","DGidb","Drug-Gene Interation",""
"GABRA4","Gene","positive modulator","BUTALBITAL","Drug","DGidb","Drug-Gene Interation",""
"SYK","Gene","inhibitor","TAK-659","Drug","DGidb","Drug-Gene Interation",""
"OPRM1","Gene","agonist","NALBUPHINE HYDROCHLORIDE","Drug","DGidb","Drug-Gene Interation",""
"CDK6","Gene","inhibitor","RIBOCICLIB","Drug","DGidb","Drug-Gene Interation",""
"ABL1","Gene","inhibitor","FLUMATINIB","Drug","DGidb","Drug-Gene Interation",""
"FLT1","Gene","inhibitor","4SC-203","Drug","DGidb","Drug-Gene Interation",""
"ADORA2A","Gene","antagonist","MRS1754","Drug","DGidb","Drug-Gene Interation",""
"FGFR3","Gene","inhibitor","FUTIBATINIB","Drug","DGidb","Drug-Gene Interation",""
"ADRA2C","Gene","antagonist","ERGOLOID MESYLATES","Drug","DGidb","Drug-Gene Interation",""
"HTR2B","Gene","agonist","QUINPIROLE","Drug","DGidb","Drug-Gene Interation",""
"NR1H3","Gene","agonist","GW3965","Drug","DGidb","Drug-Gene Interation",""
"F2RL1","Gene","allosteric modulator","AZ3451","Drug","DGidb","Drug-Gene Interation",""
"HTR1A","Gene","agonist","XANOMELINE","Drug","DGidb","Drug-Gene Interation",""
"ADRA2C","Gene","antagonist","WB 4101","Drug","DGidb","Drug-Gene Interation",""
"GRM1","Gene","antagonist","LY367385","Drug","DGidb","Drug-Gene Interation",""
"HIPK1","Gene","inhibitor","STAUROSPORINE","Drug","DGidb","Drug-Gene Interation",""
"BACE2","Gene","inhibitor","HYDROXYETHYLAMINE TRANSITION-STATE INHIBITOR 1","Drug","DGidb","Drug-Gene Interation",""
"SSTR2","Gene","antagonist","ANALOG 3","Drug","DGidb","Drug-Gene Interation","18543899"
"HRH3","Gene","agonist","N","Drug","DGidb","Drug-Gene Interation",""
"ATR","Gene","inhibitor","BERZOSERTIB","Drug","DGidb","Drug-Gene Interation",""
"HTR1B","Gene","agonist","NARATRIPTAN HYDROCHLORIDE","Drug","DGidb","Drug-Gene Interation",""
"SSTR2","Gene","agonist","BIM 23068","Drug","DGidb","Drug-Gene Interation",""
"CACNA1C","Gene","blocker","AZD1305","Drug","DGidb","Drug-Gene Interation",""
"GRIA2","Gene","positive modulator","MIBAMPATOR","Drug","DGidb","Drug-Gene Interation",""
"KIT","Gene","inhibitor","IMATINIB MESYLATE","Drug","DGidb","Drug-Gene Interation",""
"PDE5A","Gene","inhibitor","PF-00489791","Drug","DGidb","Drug-Gene Interation",""
"TNKS2","Gene","inhibitor","MC2050","Drug","DGidb","Drug-Gene Interation",""
"FLT4","Gene","inhibitor","MGCD-265","Drug","DGidb","Drug-Gene Interation",""
"ADRA1A","Gene","antagonist","A-119637","Drug","DGidb","Drug-Gene Interation",""
"CHRNA7","Gene","antagonist","[3H]Î‘-BUNGAROTOXIN","Drug","DGidb","Drug-Gene Interation",""
"ACHE","Gene","inhibitor","DONECOPRIDE","Drug","DGidb","Drug-Gene Interation",""
"MTOR","Gene","inhibitor","SF-1126","Drug","DGidb","Drug-Gene Interation",""
"TBXA2R","Gene","agonist","10,10-DIFLUORO TXA2","Drug","DGidb","Drug-Gene Interation",""
"GABRA1","Gene","positive modulator","BUTALBITAL","Drug","DGidb","Drug-Gene Interation",""
"ALOX5AP","Gene","inhibitor","FIBOFLAPON SODIUM","Drug","DGidb","Drug-Gene Interation",""
"FFAR1","Gene","agonist","SETOGEPRAM","Drug","DGidb","Drug-Gene Interation",""
"AURKB","Gene","inhibitor","Chiauranib","Drug","DGidb","Drug-Gene Interation",""
"ADRB1","Gene","antagonist","CICLOPROLOL","Drug","DGidb","Drug-Gene Interation",""
"ERBB3","Gene","inhibitor","Poziotinib","Drug","DGidb","Drug-Gene Interation",""
"HRH1","Gene","antagonist","PROPIOMAZINE HYDROCHLORIDE","Drug","DGidb","Drug-Gene Interation",""
"PLD2","Gene","activator","ADP-RIBOSYLATION FACTOR 1","Drug","DGidb","Drug-Gene Interation",""
"HTR1D","Gene","agonist","CP-122288","Drug","DGidb","Drug-Gene Interation",""
"PTGS2","Gene","inhibitor","PARACETAMOL","Drug","DGidb","Drug-Gene Interation",""
"TRPM8","Gene","blocker","CLOTRIMAZOLE","Drug","DGidb","Drug-Gene Interation",""
"ADRA2A","Gene","agonist","LOFEXIDINE","Drug","DGidb","Drug-Gene Interation",""
"BRS3","Gene","agonist","COMPOUND 9F","Drug","DGidb","Drug-Gene Interation","24412111"
"MME","Gene","inhibitor","FASIDOTRIL","Drug","DGidb","Drug-Gene Interation",""
"ABL1","Gene","allosteric modulator","ASCIMINIB","Drug","DGidb","Drug-Gene Interation",""
"HTR1A","Gene","agonist","BUSPIRONE","Drug","DGidb","Drug-Gene Interation",""
"PROC","Gene","inhibitor","COMPOUND 37","Drug","DGidb","Drug-Gene Interation","24418773"
"ADORA2A","Gene","antagonist","PENTOXIFYLLINE","Drug","DGidb","Drug-Gene Interation",""
"PLK1","Gene","inhibitor","GSK579289A","Drug","DGidb","Drug-Gene Interation",""
"CA5B","Gene","inhibitor","ETHOXZOLAMIDE","Drug","DGidb","Drug-Gene Interation",""
"PTGDR","Gene","antagonist","TG6-129","Drug","DGidb","Drug-Gene Interation",""
"PDGFRB","Gene","inhibitor","FORETINIB","Drug","DGidb","Drug-Gene Interation",""
"KCNV1","Gene","blocker","DALFAMPRIDINE","Drug","DGidb","Drug-Gene Interation",""
"NOX1","Gene","inhibitor","NSC 780521","Drug","DGidb","Drug-Gene Interation",""
"FGFR1","Gene","inhibitor","CP-459632","Drug","DGidb","Drug-Gene Interation",""
"LGR4","Gene","agonist","R-SPONDIN-3","Drug","DGidb","Drug-Gene Interation",""
"KIT","Gene","inhibitor","EDICOTINIB","Drug","DGidb","Drug-Gene Interation",""
"HTR1D","Gene","agonist","QUETIAPINE","Drug","DGidb","Drug-Gene Interation",""
"PTGS2","Gene","inhibitor","MECLOFENAMIC ACID","Drug","DGidb","Drug-Gene Interation",""
"SMG1","Gene","inhibitor","COMPOUND 11J","Drug","DGidb","Drug-Gene Interation","23021994"
"SCN4A","Gene","inhibitor","AM-6120","Drug","DGidb","Drug-Gene Interation",""
"AURKB","Gene","inhibitor","AURORA KINASE INHIBITOR II","Drug","DGidb","Drug-Gene Interation",""
"EZH2","Gene","inhibitor","EPZ011989","Drug","DGidb","Drug-Gene Interation",""
"SIGMAR1","Gene","antagonist","(-)-PENTAZOCINE","Drug","DGidb","Drug-Gene Interation",""
"PIK3R1","Gene","inhibitor","APITOLISIB","Drug","DGidb","Drug-Gene Interation",""
"HIPK2","Gene","inhibitor","COMPOUND 5B","Drug","DGidb","Drug-Gene Interation","24900464"
"DRD3","Gene","antagonist","ZOTEPINE","Drug","DGidb","Drug-Gene Interation",""
"GABRB3","Gene","positive modulator","ISOFLURANE","Drug","DGidb","Drug-Gene Interation",""
"ADORA1","Gene","agonist","CYCLOPENTYLADENOSINE","Drug","DGidb","Drug-Gene Interation",""
"DOT1L","Gene","inhibitor","SGC0946","Drug","DGidb","Drug-Gene Interation",""
"LPAR4","Gene","antagonist","FARNESYL MONOPHOSPHATE","Drug","DGidb","Drug-Gene Interation",""
"DRD2","Gene","modulator","Seridopidine","Drug","DGidb","Drug-Gene Interation",""
"HTR4","Gene","agonist","ML 10302","Drug","DGidb","Drug-Gene Interation",""
"PIK3C2A","Gene","inhibitor","PWT33597","Drug","DGidb","Drug-Gene Interation",""
"PDE8B","Gene","inhibitor","FLAVOXATE HYDROCHLORIDE","Drug","DGidb","Drug-Gene Interation",""
"ABCC8","Gene","inhibitor","REPAGLINIDE","Drug","DGidb","Drug-Gene Interation",""
"SSTR5","Gene","agonist","[125I]LTT-SRIF-28","Drug","DGidb","Drug-Gene Interation",""
"RXFP4","Gene","antagonist","R3(BÎ”23-27)R/I5 CHIMERIC PEPTIDE","Drug","DGidb","Drug-Gene Interation",""
"GRIK1","Gene","antagonist","ACET","Drug","DGidb","Drug-Gene Interation",""
"TUBB3","Gene","inhibitor","DOCETAXEL HYDRATE","Drug","DGidb","Drug-Gene Interation",""
"FCER2","Gene","agonist","IGE HEAVY CHAIN","Drug","DGidb","Drug-Gene Interation",""
"SCN10A","Gene","blocker","BENOXINATE HYDROCHLORIDE","Drug","DGidb","Drug-Gene Interation",""
"HTT","Gene","inhibitor","FLUOXETINE HYDROCHLORIDE","Drug","DGidb","Drug-Gene Interation",""
"RORC","Gene","agonist","SR2211","Drug","DGidb","Drug-Gene Interation",""
"IMPDH1","Gene","inhibitor","THIOGUANINE","Drug","DGidb","Drug-Gene Interation",""
"PDE4B","Gene","inhibitor","AMINOPHYLLINE","Drug","DGidb","Drug-Gene Interation",""
"GABRA4","Gene","antagonist","GABAZINE","Drug","DGidb","Drug-Gene Interation",""
"AKT1","Gene","inhibitor","GSK-690693","Drug","DGidb","Drug-Gene Interation",""
"PDPK1","Gene","inhibitor","GSK2334470","Drug","DGidb","Drug-Gene Interation",""
"CDK4","Gene","inhibitor","CDK INHIBITOR 4.35","Drug","DGidb","Drug-Gene Interation",""
