"InteractorA"	"Relation"	"InteractorB"
"PSMC6"	"inhibitor"	"IXAZOMIB CITRATE"
"HTR1B"	"agonist"	"LYSERGOL"
"ADORA2A"	"agonist"	"CYCLOPENTYLADENOSINE"
"EPHB2"	"inhibitor"	"DDR1/2 INHIBITOR 5N"
"CASR"	"allosteric modulator"	"CINACALCET"
"GRM1"	"allosteric modulator"	"COMPOUND 10I"
"TUBB8"	"inhibitor"	"VINFLUNINE"
"NR3C1"	"agonist"	"METHYLPREDNISOLONE SODIUM SUCCINATE"
"AURKB"	"inhibitor"	"CENISERTIB"
"SCN9A"	"blocker"	"ORPHENADRINE CITRATE"
"ZAP70"	"inhibitor"	"ALOISINE"
"FDFT1"	"inhibitor"	"COMPOUND 13"
"PDGFRA"	"inhibitor"	"IMATINIB"
"PIK3CG"	"inhibitor"	"RV1729"
"CHRM4"	"agonist"	"METHYLFURMETHIDE"
"CDK1"	"inhibitor"	"CGP74514A"
"RORC"	"antagonist"	"ALRT 1550"
"CDK5"	"inhibitor"	"PURVALANOL B"
"SCN5A"	"blocker"	"ROPIVACAINE"
"CDK1"	"inhibitor"	"AZD-5438"
"ADORA2A"	"agonist"	"2-CHLOROADENOSINE"
"S1PR5"	"agonist"	"RP-101075"
"CACNA1C"	"blocker"	"VERAPAMIL"
"MCHR1"	"antagonist"	"S36541"
"TRPC3"	"blocker"	"2-APB"
"FGFR2"	"inhibitor"	"RG-1530"
"ADORA3"	"agonist"	"(R,S)-PHPNECA"
"GRM8"	"agonist"	"(S)-3,4-DCPG"
"LIMK2"	"inhibitor"	"COMPOUND 30"
"GABRA5"	"blocker"	"TBPS"
"FLT3"	"inhibitor"	"AS703569"
"TBXA2R"	"agonist"	"AGN 191976"
"OPRD1"	"agonist"	"ENDOMORPHIN-1"
"GABRB2"	"positive modulator"	"OXAZEPAM"
"AURKB"	"inhibitor"	"NIK INHIBITOR 12F"
"P2RY2"	"agonist"	"PSB1114"
"PSMA2"	"inhibitor"	"MARIZOMIB"
"CHRNA1"	"antagonist"	"[3H]Î‘-BUNGAROTOXIN"
"HMGCR"	"inhibitor"	"COMPOUND 33"
"ADORA1"	"agonist"	"AMP579"
"NR3C1"	"agonist"	"LOTEPREDNOL ETABONATE"
"CA2"	"inhibitor"	"COMPOUND 5B "
"DRD1"	"agonist"	"ERGOLOID MESYLATES"
"OPRD1"	"agonist"	"ETHYLKETOCYCLAZOCINE"
"CFTR"	"activator"	"NS004"
"EGFR"	"inhibitor"	"PF-670462"
"MAPK1"	"inhibitor"	"GDC-0994"
"PGA5"	"inhibitor"	"COMPOUND 3"
"LCK"	"inhibitor"	"ENMD-981693"
"SLCO1A2"	"inhibitor"	"NARINGIN"
"EPHB6"	"inhibitor"	"VANDETANIB"
"PAK2"	"inhibitor"	"PF-3758309"
"MMP8"	"inhibitor"	"DOXYCYCLINE CALCIUM"
"PAK3"	"inhibitor"	"PF-3758309"
"IL2RA"	"antibody"	"BASILIXIMAB"
"SLC6A2"	"inhibitor"	"NEFAZODONE"
"EPHA3"	"inhibitor"	"VANDETANIB"
"FGFR3"	"inhibitor"	"DERAZANTINIB"
"HRH3"	"antagonist"	"CLOBENPROPIT"
"HTR2B"	"antagonist"	"ROXINDOLE"
"BTK"	"inhibitor"	"COMPOUND 9"
"SPTLC2"	"inhibitor"	"MYRIOCIN"
"OXTR"	"agonist"	"OXYTOCIN"
"MMP13"	"inhibitor"	"DOXYCYCLINE CALCIUM"
"BDKRB1"	"agonist"	"[DES-ARG10]KALLIDIN"
"GRIN1"	"antagonist"	"TRAXOPRODIL"
"NDUFS4"	"inhibitor"	"METFORMIN HYDROCHLORIDE"
"TUBA1B"	"inhibitor"	"PACLITAXEL"
"KCND1"	"blocker"	"TEDISAMIL"
"RAF1"	"inhibitor"	"LGX-806"
"SENP1"	"inhibitor"	"COMPOUND 8E"
"PRKCA"	"activator"	"RASGRP ACTIVATOR 1"
"ADRB2"	"agonist"	"EPHEDRINE"
"DRD2"	"agonist"	"PD 128907"
"KCNJ5"	"activator"	"PIP2"
"ROCK1"	"inhibitor"	"COMPOUND 33"
"GABRR2"	"agonist"	"MUSCIMOL"
"DRD5"	"agonist"	"BROMOCRIPTINE"
"IL12B"	"inhibitor"	"BRIAKINUMAB"
"UTS2R"	"agonist"	"UROLININ"
"ADRA2C"	"antagonist"	"ARC-239"
"LOXL2"	"inhibitor"	"SIMTUZUMAB"
"GLP1R"	"agonist"	"WB4-24"
"DYRK1A"	"inhibitor"	"COMPOUND 17"
"PTGER3"	"agonist"	"FLUPROSTENOL"
"SCN4A"	"blocker"	"PROCAINE HYDROCHLORIDE"
"SLC6A2"	"inhibitor"	"PHENELZINE"
"CASR"	"agonist"	"CA2+"
"MCOLN2"	"activator"	"ML2-SA1"
"HTR1E"	"agonist"	"XANOMELINE"
"HDAC6"	"inhibitor"	"DROXINOSTAT"
"TRPV1"	"inhibitor"	"SAF312"
"GRM1"	"allosteric modulator"	"COMPOUND 24"
"RARA"	"agonist"	"ACITRETIN"
"NALCN"	"blocker"	"CD2+"
"EP300"	"inhibitor"	"PLUMBAGIN"
"SLCO2B1"	"inhibitor"	"GEMFIBROZIL"
"PGA5"	"inhibitor"	"Sucralfate"
"PTK2"	"inhibitor"	"ENMD-2076"
"OPRK1"	"antagonist"	"NALTREXONE HYDROCHLORIDE"
"SGK2"	"inhibitor"	"GSK650394"
"GABRP"	"positive modulator"	"MIDAZOLAM HYDROCHLORIDE"
"OPRD1"	"agonist"	"[3H]DIPRENORPHINE"
"C5AR1"	"agonist"	"[125I]C5A (HUMAN)"
"PTGER2"	"agonist"	"MISOPROSTOL (METHYL ESTER)"
"GRIN2C"	"agonist"	"HOMOQUINOLINIC ACID"
"PDGFRB"	"inhibitor"	"FLUMATINIB"
"PSEN1"	"inhibitor"	"AZ4800"
"GRIN2D"	"antagonist"	"[3H]CGS19755"
"VEGFA"	"antibody"	"ZIV-AFLIBERCEPT"
"MMP2"	"inhibitor"	"CGS-27023A"
"S1PR3"	"antagonist"	"SPM-354"
"GABRB3"	"blocker"	"TBPS"
"PRKCB"	"inhibitor"	"BALANOL"
"HTR2A"	"antagonist"	"AC-90179"
"NMBR"	"agonist"	"[LEU8]-PHYLLOLITORIN"
"SCN11A"	"blocker"	"PRILOCAINE HYDROCHLORIDE"
"HTR2C"	"agonist"	"GR 127935"
"PIK3CA"	"inhibitor"	"Panulisib"
"CHRM2"	"antagonist"	"Afacifenacin"
"GABRG1"	"positive modulator"	"TRIAZOLAM"
"KCNC1"	"blocker"	"GUANIDINE HYDROCHLORIDE"
"SELP"	"inhibitor"	"RO-4905417"
"ANO1"	"blocker"	"NPPB"
"SCN3A"	"blocker"	"QUINIDINE POLYGALACTURONATE"
"MMP7"	"inhibitor"	"DOXYCYCLINE CALCIUM"
"CRHR2"	"agonist"	"UROTENSIN 1 (FISH)"
"CXCR4"	"agonist"	"CXCL12Î“"
"TRPA1"	"inhibitor"	"TCS 5861528"
"FZD4"	"allosteric modulator"	"FZM1"
"GPR119"	"agonist"	"COMPOUND 3A"
"TUBA3D"	"inhibitor"	"CROLIBULIN"
"FGFR2"	"inhibitor"	"PRN1371"
"DRD4"	"antagonist"	"CHLORPROMAZINE HYDROCHLORIDE"
"HTR2C"	"agonist"	"Î‘-METHYL-5-HT"
"PLK1"	"inhibitor"	"HMN-214"
"OPRD1"	"agonist"	"DELTORPHIN II"
"ADORA2B"	"antagonist"	"[3H]PSB603"
"HDAC9"	"inhibitor"	"ENTINOSTAT"
"TUBB2A"	"inhibitor"	"VINCRISTINE SULFATE"
"LIMK1"	"inhibitor"	"SR7826"
"GRM3"	"allosteric modulator"	"RO4491533"
"NTRK3"	"inhibitor"	"NIK INHIBITOR 12F"
"GABRR3"	"blocker"	"PICROTOXIN"
"ADRA2C"	"agonist"	"APRACLONIDINE HYDROCHLORIDE"
"DRD3"	"agonist"	"CABERGOLINE"
"DRD2"	"antagonist"	"QUETIAPINE FUMARATE"
"YES1"	"inhibitor"	"DASATINIB"
"AKT2"	"inhibitor"	"MK-2206"
"NDUFV2"	"inhibitor"	"METFORMIN HYDROCHLORIDE"
"CALCRL"	"antagonist"	"UBROGEPANT"
"CACNA1D"	"blocker"	"DILTIAZEM HYDROCHLORIDE"
"TUBA3D"	"inhibitor"	"FOSBRETABULIN DISODIUM"
"KCNJ4"	"inhibitor"	"H+"
"SCN3A"	"blocker"	"PHENAZOPYRIDINE HYDROCHLORIDE"
"PSMB6"	"inhibitor"	"OPROZOMIB"
"PIK3C2B"	"inhibitor"	"SOPHORETIN"
"GABRG2"	"partial agonist"	"ADIPIPLON"
"FDFT1"	"inhibitor"	"COMPOUND 35"
"OPRD1"	"agonist"	"SCH221510"
"CHRM1"	"antagonist"	"TOLTERODINE"
"PTK2"	"inhibitor"	"MASITINIB"
"KCNH2"	"inhibitor"	"ZORIFERTINIB"
"PDCD1"	"inhibitor"	"PEMBROLIZUMAB"
"SMYD2"	"inhibitor"	"BAY-598"
"HTR2A"	"antagonist"	"AGOMELATINE"
"PTPN22"	"inhibitor"	"I-C11"
"ADRA2B"	"agonist"	"METHYLDOPA"
"SLC12A3"	"inhibitor"	"METHYCLOTHIAZIDE"
"MAPK14"	"inhibitor"	"PP1"
"FYN"	"inhibitor"	"ENMD-981693"
"S1PR1"	"agonist"	"RP-001"
"HTR1A"	"antagonist"	"[3H]ROBALZOTAN"
"EGFR"	"inhibitor"	"PD-0166285"
"ERBB4"	"inhibitor"	"COMPOUND 9"
"OPRM1"	"agonist"	"OXYCODONE"
"CHRNA4"	"agonist"	"[3H]CYTISINE"
"PIK3CA"	"inhibitor"	"SAR260301"
"ATP1A2"	"inhibitor"	"DIGOXIN"
"MPO"	"inhibitor"	"AZD5904"
"OPRD1"	"antagonist"	"NALTREXONE HYDROCHLORIDE"
"IKBKB"	"allosteric modulator"	"BMS-345541"
"AGTR1"	"antagonist"	"[SAR1,ALA8]ANG-II"
"SCN11A"	"blocker"	"TOCAINIDE HYDROCHLORIDE"
"BRD4"	"inhibitor"	"CPI-0610"
"ADORA1"	"antagonist"	"MRE 2029F20"
"NEK11"	"inhibitor"	"COMPOUND 25"
"CYP4F2"	"inhibitor"	"17-OCTADECYNOIC ACID"
"NLK"	"inhibitor"	"COMPOUND 25"
"ERBB3"	"antibody"	"MEHD7945 A"
"PTGER1"	"antagonist"	"SC-51089"
"TRPC5"	"blocker"	"KB-R7943"
"VDR"	"agonist"	"2MD"
"RPS6KA2"	"inhibitor"	"BI-D1870"
"TEC"	"inhibitor"	"ACALABRUTINIB"
"QRFPR"	"agonist"	"[125I]QRFP43 (HUMAN)"
"CASP14"	"inhibitor"	"EMRICASAN"
"GRM7"	"allosteric modulator"	"VU6012962"
"KRAS"	"inhibitor"	"REOLYSIN"
"TYK2"	"inhibitor"	"SAR-20347"
"PDGFRA"	"inhibitor"	"AC710"
"ACVR1"	"inhibitor"	"COMPOUND 13D"
"NTRK1"	"inhibitor"	"CT-327"
"GABRA3"	"positive modulator"	"SECOBARBITAL SODIUM"
"ADH1A"	"inhibitor"	"FOMEPIZOLE"
"ADRA2C"	"agonist"	"(Â±)-ADRENALINE"
"SCN3A"	"blocker"	"PRILOCAINE"
"FGFR1"	"inhibitor"	"Sulfatinib"
"GABRD"	"positive modulator"	"METHOHEXITAL SODIUM"
"KCNN2"	"inhibitor"	"NS8593"
"MAP2K1"	"inhibitor"	"MEKINIST"
"SSTR1"	"antagonist"	"BIM 23627"
"PPARD"	"agonist"	"KD3010"
"PIM1"	"inhibitor"	"COMPOUND 28"
"GRM1"	"allosteric modulator"	"R214127"
"MC1R"	"agonist"	"[125I]NDP-MSH"
"PIK3R3"	"inhibitor"	"COPANLISIB"
"NMUR2"	"antagonist"	"R-PSOP"
"GJC2"	"inhibitor"	"CARBENOXOLONE"
"GABRG3"	"positive modulator"	"ESTAZOLAM"
"TRPM2"	"blocker"	"2-APB"
"GABRA6"	"allosteric modulator"	"5Î‘-PREGNAN-3Î‘-OL-20-ONE"
"PTGS2"	"inhibitor"	"NS-398"
"HDAC10"	"inhibitor"	"TACEDINALINE"
"RPTOR"	"inhibitor"	"OSI-027"
"UTS2R"	"agonist"	"AC-7954"
"CHRM3"	"agonist"	"BETHANECHOL"
"PSMF1"	"inhibitor"	"CARFILZOMIB"
"CACNA1C"	"inhibitor"	"[3H](+)-ISRADIPINE"
"NR1I2"	"agonist"	"PHENOBARBITAL"
"ROCK2"	"inhibitor"	"FASUDIL"
"GPR139"	"agonist"	"L-TRYPTOPHAN"
"STAT3"	"inhibitor"	"OPB 51602"
"OPRK1"	"agonist"	"PROBE 1.1"
"CHRM2"	"antagonist"	"ML381"
"SLC6A4"	"inhibitor"	"LOFEPRAMINE"
"GABRA3"	"allosteric modulator"	"[11C]FLUMAZENIL"
"OPRM1"	"antagonist"	"DIPRENORPHINE"
"SLC29A4"	"inhibitor"	"QUINIDINE"
"JAK1"	"inhibitor"	"JAK INHIBITOR 20A"
"GPR17"	"agonist"	"URIDINE DIPHOSPHATE"
"OPRD1"	"agonist"	"NALBUPHINE"
"SCN4A"	"blocker"	"MEXILETINE"
"MAP3K9"	"inhibitor"	"COMPOUND 8E"
"INSR"	"agonist"	"INSULIN ZINC SUSP PURIFIED BEEF/PORK"
"GABRB2"	"positive modulator"	"THIAMYLAL SODIUM"
"CDK1"	"inhibitor"	"RG-547"
"TLR4"	"agonist"	"NEOCEPTIN-3"
"KCNA4"	"blocker"	"GUANIDINE HYDROCHLORIDE"
"FLT4"	"inhibitor"	"VEGF RECEPTOR TYROSINE KINASE INHIBITOR III"
"KIT"	"inhibitor"	"AC710"
"CACNG3"	"blocker"	"BEPRIDIL HYDROCHLORIDE"
"FLT3"	"inhibitor"	"HESPERADIN"
"TACR2"	"antagonist"	"GR 159897"
"TUBB1"	"inhibitor"	"VINFLUNINE"
"NR3C2"	"agonist"	"ALDOSTERONE"
"CASR"	"agonist"	"EVOCALCET"
"GHSR"	"antagonist"	"BIM 28163"
"PIK3CG"	"inhibitor"	"DS-7423"
"PTGDR2"	"agonist"	"U46619"
"CACNA1S"	"blocker"	"BEPRIDIL HYDROCHLORIDE"
"HTR3B"	"antagonist"	"CILANSETRON"
"GABRA1"	"allosteric modulator"	"RO15-4513"
"GRIN2C"	"partial agonist"	"RAPASTINEL"
"SSTR1"	"agonist"	"L-817,818"
"ALOX5"	"inhibitor"	"CJ13610"
"KCNH2"	"blocker"	"HALOFANTRINE"
"KDR"	"inhibitor"	"RAMUCIRUMAB"
"PIEZO1"	"activator"	"YODA1"
"GRIA3"	"antagonist"	"Selurampanel"
"KCNQ2"	"inhibitor"	"XE991"
"GRM3"	"modulator"	"DECOGLURANT"
"BRS3"	"agonist"	"MK-7725"
"ANO1"	"inhibitor"	"CROFELEMER"
"ITGB8"	"inhibitor"	"COMPOUND 7"
"CNR1"	"allosteric modulator"	"ORG27569"
"CACNA1S"	"inhibitor"	"NIMODIPINE"
"CHEK1"	"inhibitor"	"RG-7741"
"GRIN3A"	"antagonist"	"ORPHENADRINE (CHLORIDE)"
"ITGAL"	"inhibitor"	"EFALIZUMAB"
"LOX"	"inhibitor"	"COMPOUND 21B"
"KRAS"	"inhibitor"	"AMG510"
"GLP1R"	"agonist"	"GLUCAGON"
"PKD2L1"	"blocker"	"PHENAMIL"
"DRD3"	"inverse agonist"	"HALOPERIDOL LACTATE"
"DRD2"	"antagonist"	"TRIFLUOPERAZINE HYDROCHLORIDE"
"PIK3CG"	"inhibitor"	"KU-0060648"
"PIK3CG"	"inhibitor"	"GSK2126458"
"SCN7A"	"blocker"	"BENOXINATE HYDROCHLORIDE"
"ADRB1"	"antagonist"	"METOPROLOL SUCCINATE"
"CCR1"	"antagonist"	"VIRAL MACROPHAGE INFLAMMATORY PROTEIN-II"
"CHRM4"	"agonist"	"ACETYLCHOLINE"
"NPEPL1"	"inhibitor"	"TOSEDOSTAT"
"GPR119"	"agonist"	"COMPOUND 42"
"RAF1"	"inhibitor"	"1096708-71-2"
"HTR2B"	"agonist"	"RELENOPRIDE"
"FLT4"	"inhibitor"	"CEP-11981"
"CASP1"	"inhibitor"	"VRT-043198"
"PIK3R5"	"inhibitor"	"GSK-1059615"
"PRKCG"	"inhibitor"	"BALANOL"
"ESRRG"	"antagonist"	"DIETHYLSTILBESTROL"
"MKNK1"	"inhibitor"	"TOMIVOSERTIB"
"MC3R"	"antagonist"	"HS024"
"BIRC3"	"antagonist"	"LCL161"
"GABRB3"	"positive modulator"	"LORAZEPAM"
"LIMK2"	"inhibitor"	"ZAK INHIBITOR 6P"
"SCN1A"	"blocker"	"QUINIDINE POLYGALACTURONATE"
"ADRB1"	"antagonist"	"CARVEDILOL PHOSPHATE"
"CHRNA7"	"agonist"	"ND0801"
"NR3C1"	"agonist"	"DEFLAZACORT"
"NR3C1"	"agonist"	"FLUPREDNISOLONE"
"SCN3A"	"blocker"	"OXCARBAZEPINE"
"CHRNA7"	"agonist"	"4BP-TQS"
"TRPC5"	"activator"	"ROSIGLITAZONE"
"AVPR2"	"antagonist"	"CONIVAPTAN"
"HSP90AA1"	"inhibitor"	"XL888"
"GABRG1"	"positive modulator"	"CHLORDIAZEPOXIDE"
"TBXA2R"	"antagonist"	"S-5751"
"FGFR4"	"inhibitor"	"NINTEDANIB ESYLATE"
"HTR7"	"agonist"	"XANOMELINE"
"NAT1"	"inhibitor"	"SIBUTRAMINE HYDROCHLORIDE"
"SLC6A4"	"inhibitor"	"PHENELZINE"
"MAP4K5"	"inhibitor"	"HESPERADIN"
"SCN11A"	"blocker"	"ORPHENADRINE (CHLORIDE)"
"GLRA2"	"antagonist"	"5,7-DICHLOROKYNURENIC ACID"
"HTR2A"	"antagonist"	"LY53857"
"SLCO1B1"	"inhibitor"	"ESTRONE-3-SULPHATE"
"SCN3A"	"blocker"	"ORPHENADRINE CITRATE"
"OGG1"	"inhibitor"	"TH5487"
"PDE1A"	"inhibitor"	"CRISABOROLE"
"HCRTR2"	"antagonist"	"MK-3697"
"SLC1A2"	"inhibitor"	"DL-TBOA"
"GRIK4"	"agonist"	"DYSIHERBAINE"
"ADORA2A"	"agonist"	"GS9667"
"NDUFB7"	"inhibitor"	"NV-128"
"TRPV1"	"activator"	"DIPHENYLBORONIC ANHYDRIDE"
"HTR1A"	"agonist"	"SUMATRIPTAN"
"INPPL1"	"inhibitor"	"AS1949490"
"BLK"	"inhibitor"	"TG100-801"
"GALR2"	"agonist"	"M1153"
"SIK3"	"inhibitor"	"HG-9-91-01"
"PLG"	"activator"	"DEFIBROTIDE SODIUM"
"LSS"	"inhibitor"	"COMPOUND 3"
"KCNN2"	"activator"	"EBIO"
"NR3C1"	"agonist"	"BENZODROCORTISONE"
"NPBWR2"	"agonist"	"NEUROPEPTIDE W-30"
"PDGFRA"	"inhibitor"	"PP121"
"HTR7"	"antagonist"	"LURASIDONE"
"PIK3CG"	"inhibitor"	"AZD7648"
"INSR"	"agonist"	"INSULIN ZINC SUSP PROMPT BEEF"
"TYK2"	"inhibitor"	"JAK INHIBITOR 20A"
"CRHR1"	"antagonist"	"R121919"
"CHRM1"	"antagonist"	"SOLIFENACIN"
"CDK5"	"inhibitor"	"SU9516"
"OPRM1"	"agonist"	"UFP-505"
"ROCK1"	"inhibitor"	"Y27632"
"SCN8A"	"blocker"	"SAXITOXIN"
"OXTR"	"agonist"	"LIT-001"
"HTR1E"	"antagonist"	"METHYLERGONOVINE"
"RXFP1"	"agonist"	"RELAXIN-1"
"MAPKAP1"	"inhibitor"	"MLN0128"
"HTR1A"	"agonist"	"NLX-101"
"PLD1"	"inhibitor"	"COMPOUND 69"
"MS4A1"	"antibody"	"OCRELIZUMAB"
"PDE4C"	"inhibitor"	"THEOPHYLLINE"
"S1PR4"	"agonist"	"PONESIMOD"
"CHRM2"	"antagonist"	"SILAHEXOCYCLIUM"
"TRPV1"	"blocker"	"6-IODO-NORDIHYDROCAPSAICIN"
"ACVRL1"	"inhibitor"	"PANULISIB"
"MAPK10"	"inhibitor"	"J30-8"
"NTRK3"	"inhibitor"	"AZD1332"
"ARG1"	"inhibitor"	"A1P"
"PTGS1"	"inhibitor"	"KETOPROFEN"
"HTR2B"	"agonist"	"CAPESEROD"
"CCR4"	"antagonist"	"AZD2098"
"MCHR1"	"antagonist"	"ATC0175"
"PRKCD"	"inhibitor"	"DELCASERTIB"
"GABRA2"	"positive modulator"	"HALOTHANE"
"CDK6"	"inhibitor"	"LEROCICLIB"
"OXTR"	"antagonist"	"L-367,938"
"CHEK2"	"inhibitor"	"PF-477736"
"ADRB2"	"agonist"	"GSK159802"
"CACNA1S"	"blocker"	"VERAPAMIL"
"EDNRA"	"agonist"	"ENDOTHELIN-2"
"GABRA4"	"agonist"	"PIPERIDINE-4-SULPHONIC ACID"
"HCRTR2"	"antagonist"	"ACT-462206"
"TRPA1"	"blocker,inhibitor"	"AP18"
"SCN8A"	"blocker"	"ESLICARBAZEPINE ACETATE"
"GABRA1"	"allosteric modulator"	"ZOLPIDEM"
"SCN7A"	"blocker"	"RUFINAMIDE"
"ADRA1A"	"antagonist"	"PRAZOSIN"
"ADORA3"	"agonist"	"2-HEXYNYL-NECA"
"KIT"	"inhibitor"	"GTP-14564"
"PIK3CD"	"inhibitor"	"STK16-IN-1"
"CHRM3"	"antagonist"	"SOLIFENACIN SUCCINATE"
"EGFR"	"inhibitor"	"COMPOUND 56"
"CYP2B6"	"inhibitor"	"SIBUTRAMINE"
"DGAT1"	"inhibitor"	"T863"
"AVPR1B"	"agonist"	"VASOPRESSIN TANNATE"
"SSTR4"	"agonist"	"BIM 23068"
"PIK3R4"	"inhibitor"	"XL147"
"FPR2"	"agonist"	"PYRAZOLONE, 1"
"PTGER2"	"agonist"	"ALPROSTADIL"
"PSMB10"	"inhibitor"	"MARIZOMIB"
"ADORA3"	"agonist"	"HEMADO"
"CDK2"	"inhibitor"	"(7S)-HYDROXYL-STAUROSPORINE"
"ADRA1B"	"agonist"	"METHOXAMINE"
"LHCGR"	"agonist"	"LH"
"FLT1"	"inhibitor"	"PEXIDARTINIB"
"PDCD1"	"antibody"	"PEMBROLIZUMAB"
"DRD4"	"antagonist"	"SONEPIPRAZOLE"
"CXCR1"	"antagonist"	"NAVARIXIN HYDRATE"
"NDUFA11"	"inhibitor"	"NV-128"
"CHRNA4"	"allosteric modulator"	"LY2087101"
"DRD3"	"agonist"	"TERGURIDE"
"PTGDR2"	"agonist"	"PGD2"
"AGTR1"	"agonist"	"ANGIOTENSIN A"
"PRKCZ"	"activator"	"ARACHIDONIC ACID"
"HRH3"	"antagonist"	"UCL-2138"
"GALR3"	"antagonist"	"C7"
"HCAR3"	"agonist"	"COMPOUND 6O"
"PDGFRA"	"inhibitor"	"Famitinib"
"KDR"	"inhibitor"	"PLX-4720"
"DHODH"	"inhibitor"	"VIDOFLUDIMUS"
"DNMT3A"	"inhibitor"	"DECITABINE"
"HTR6"	"agonist"	"5-HYDROXYTRYPTAMINE"
"AVPR2"	"antagonist"	"[PHAA1,D-TYR(ET)2,LYS6,DES-GLY9]AVP"
"GPR63"	"agonist"	"DIHYDROSPHINGOSINE 1-PHOSPHATE"
"TUBB4B"	"inhibitor"	"BRENTUXIMAB VEDOTIN"
"MAPKAP1"	"inhibitor"	"AZD8055"
"MAPK1"	"inhibitor"	"ULIXERTINIB"
"GRIN2C"	"agonist"	"L-ASPARTIC ACID"
"ACACA"	"inhibitor"	"TOFA"
"NDUFB4"	"inhibitor"	"METFORMIN HYDROCHLORIDE"
"RBX1"	"inhibitor"	"LENALIDOMIDE"
"KCNV2"	"blocker"	"NERISPIRDINE"
"PDE4D"	"inhibitor"	"AMLEXANOX"
"P2RY1"	"agonist"	"MRS2365"
"HTR2C"	"antagonist"	"SPIRAMIDE"
"MAOB"	"inhibitor"	"MOCLOBEMIDE"
"GABRA3"	"allosteric modulator"	"L838417"
"P2RY6"	"agonist"	"MRS2782"
"MTOR"	"inhibitor"	"DS-3078A"
"CA2"	"inhibitor"	"ETHOXZOLAMIDE"
"DDR2"	"inhibitor"	"DASATINIB"
"OPRD1"	"antagonist"	"ZYKLOPHIN"
"C5AR2"	"agonist"	"C5A HEXAPEPTIDE ANALOGUE"
"HDAC6"	"inhibitor"	"CHR-3996"
"MTNR1A"	"antagonist"	"S26131"
"COMT"	"inhibitor"	"OPICAPONE"
"ADORA3"	"agonist"	"GS9667"
"MLNR"	"agonist"	"ROXITHROMYCIN"
"SCN2A"	"blocker"	"CARBAMAZEPINE"
"DRD3"	"antagonist"	"RISPERIDONE"
"MET"	"inhibitor"	"ONARTUZUMAB"
"PIK3CG"	"inhibitor"	"RG-7666"
"PTK2"	"inhibitor"	"PF-00562271"
"FLT3"	"inhibitor"	"GÃ– 6976"
"HDAC1"	"inhibitor"	"PRACINOSTAT"
"HTT"	"inhibitor"	"DASOTRALINE"
"CXCR3"	"agonist"	"CCL20"
"ADRB2"	"agonist"	"PROCATEROL"
"HDAC3"	"inhibitor"	"FIMEPINOSTAT"
"CHRM2"	"antagonist"	"LEVETIMIDE"
"DRD5"	"agonist"	"(+)-SKF-82526"
"HTR1A"	"agonist"	"IPSAPIRONE"
"CHRM4"	"antagonist"	"IPRATROPIUM"
"PIK3CD"	"inhibitor"	"BUPARLISIB"
"SLC29A4"	"inhibitor"	"DESIPRAMINE"
"NTSR1"	"agonist"	"NEUROTENSIN"
"ADRA2B"	"antagonist"	"PHENOXYBENZAMINE HYDROCHLORIDE"
"MAP3K2"	"inhibitor"	"URMC-099"
"ADORA3"	"antagonist"	"VUF5574"
"PIK3CG"	"inhibitor"	"SONOLISIB"
"IRAK4"	"inhibitor"	"PF-06426779"
"ADORA1"	"antagonist"	"ZM-241385"
"DRD3"	"antagonist"	"(+)-UH232"
"PGR"	"agonist"	"BUDESONIDE"
"ADORA2A"	"antagonist"	"SCH 58261"
"PSMA1"	"inhibitor"	"IXAZOMIB CITRATE"
"PPARG"	"agonist"	"NAVEGLITAZAR"
"ADRA1D"	"antagonist"	"RO-70-0004"
"GRM2"	"allosteric modulator"	"3-MPPTS"
"GABRB3"	"positive modulator"	"ESZOPICLONE"
"SLCO1B3"	"inhibitor"	"RIFAMPICIN"
"PIM1"	"inhibitor"	"CX-6258"
"PIK3R4"	"inhibitor"	"BKM120"
"GABRB1"	"positive modulator"	"PRIMIDONE"
"FFAR1"	"agonist"	"Î‘-LINOLENIC ACID"
"GRIK4"	"agonist"	"KAINATE"
"KCNQ3"	"activator"	"FLINDOKALNER"
"POLD1"	"inhibitor"	"FLUDARABINE PHOSPHATE"
"CACNA1F"	"blocker"	"BEPRIDIL HYDROCHLORIDE"
"EDNRB"	"antagonist"	"DARUSENTAN"
"PIK3C2G"	"inhibitor"	"BYL719"
"TUBB1"	"inhibitor"	"PACLITAXEL"
"SCN4A"	"blocker"	"RANOLAZINE"
"BCHE"	"inhibitor"	"BAMBUTEROL"
"HRH3"	"antagonist"	"GT2394"
"PDE4A"	"inhibitor"	"PENTOXIFYLLINE"
"PDGFRA"	"antibody"	"MEDI-575"
"GPR88"	"agonist"	"COMPOUND 2"
"CHRM4"	"antagonist"	"TROPICAMIDE"
"PSMD3"	"inhibitor"	"IXAZOMIB CITRATE"
"XIAP"	"inhibitor"	"LCL161"
"LCK"	"inhibitor"	"PP2"
"BRD4"	"inhibitor"	"MS436"
"FGFR4"	"inhibitor"	"AZD-4547"
"CHRNA6"	"antagonist"	"[125I]Î‘-CONOTOXIN MII"
"ADORA2A"	"antagonist"	"THEOPHYLLINE SODIUM GLYCINATE"
"GABRB1"	"positive modulator"	"PENTOBARBITAL"
"PDE7A"	"inhibitor"	"CRISABOROLE"
"RARG"	"agonist"	"BMS270394"
"NDUFA4L2"	"inhibitor"	"ME-344"
