"InteractorA"	"Relation"	"InteractorB"
"Regramostim"	"JAK2"	"NASOPHARYNGEAL CARCINOMA"
"Regramostim"	"JAK2"	"LUNG CANCER"
"Regramostim"	"EGR1"	"LUNG CANCER"
"Regramostim"	"IL17A"	"NASOPHARYNGEAL CARCINOMA"
"Basic Fibroblast Growth Factor"	"NFKB1"	"LUNG CANCER"
"Basic Fibroblast Growth Factor"	"PIK3CB"	"LUNG CANCER"
"Basic Fibroblast Growth Factor"	"EGF"	"LUNG CANCER"
"Basic Fibroblast Growth Factor"	"JUN"	"LUNG CANCER"
"Basic Fibroblast Growth Factor"	"IFNG"	"LUNG CANCER"
"Basic Fibroblast Growth Factor"	"EP300"	"LUNG CANCER"
"Basic Fibroblast Growth Factor"	"TNFRSF10B"	"LUNG CANCER"
"Basic Fibroblast Growth Factor"	"IL6"	"LUNG CANCER"
"Basic Fibroblast Growth Factor"	"PARP1"	"LUNG CANCER"
"Trastuzumab"	"MIR125A"	"SQUAMOUS CELL CARCINOMA, HEAD AND NECK"
"Interferon Gamma"	"MMP2"	"HEPATOCELLULAR CARCINOMA"
"Interferon Gamma"	"MMP9"	"HEPATOCELLULAR CARCINOMA"
"Interferon Gamma"	"MMP9"	"LUNG CANCER"
"Interferon Gamma"	"TGFB1"	"HEPATOCELLULAR CARCINOMA"
"Interferon Gamma"	"TGFB1"	"LUNG CANCER"
"Interferon Gamma"	"NFKB1"	"HEPATOCELLULAR CARCINOMA"
"Interferon Gamma"	"PTEN"	"HEPATOCELLULAR CARCINOMA"
"Interferon Gamma"	"PTGS2"	"HEPATOCELLULAR CARCINOMA"
"Interferon Gamma"	"PTK2B"	"HEPATOCELLULAR CARCINOMA"
"Interferon Gamma"	"NOS2"	"LUNG CANCER"
"Interferon Gamma"	"MAPK1"	"HEPATOCELLULAR CARCINOMA"
"Interferon Gamma"	"MAPK8"	"HEPATOCELLULAR CARCINOMA"
"Interferon Gamma"	"RELA"	"HEPATOCELLULAR CARCINOMA"
"Interferon Gamma"	"RELA"	"LUNG CANCER"
"Interferon Gamma"	"IL6"	"HEPATOCELLULAR CARCINOMA"
"Interferon Gamma"	"CD274"	"HEPATOCELLULAR CARCINOMA"
"Cisplatin"	"ATM"	"BREAST CANCER"
"Cisplatin"	"ATM"	"SQUAMOUS CELL CARCINOMA, HEAD AND NECK"
"Cisplatin"	"ATM"	"LUNG CANCER"
"Cisplatin"	"SCLC1"	"CARONTE"
"Cisplatin"	"PML"	"BLADDER CANCER"
"Erlotinib"	"SRC"	"HEPATOCELLULAR CARCINOMA"
"Inosine"	"SETD2"	"COLORECTAL CANCER"
"Inosine"	"ICAM1"	"COLORECTAL CANCER"
"Inosine"	"ICAM1"	"LUNG CANCER"
"Inosine"	"HIF1A"	"COLORECTAL CANCER"
"Inosine"	"NFKB1"	"COLORECTAL CANCER"
"Inosine"	"PTGS2"	"COLORECTAL CANCER"
"Inosine"	"IFNG"	"NASOPHARYNGEAL CARCINOMA"
"Inosine"	"KEAP1"	"COLORECTAL CANCER"
"Inosine"	"IL6"	"COLORECTAL CANCER"
"Inosine"	"IL6"	"NASOPHARYNGEAL CARCINOMA"
"Inosine"	"IL6"	"LUNG CANCER"
"Inosine"	"FOS"	"NASOPHARYNGEAL CARCINOMA"
"Inosine"	"FOS"	"CYSTIC FIBROSIS"
"Inosine"	"FOS"	"LUNG CANCER"
"Interleukin-10"	"EPHB2"	"LUNG CANCER"
"Interleukin-10"	"TGFB1"	"LUNG CANCER"
"Interleukin-10"	"PTGS2"	"NASOPHARYNGEAL CARCINOMA"
"Interleukin-10"	"STAT3"	"NASOPHARYNGEAL CARCINOMA"
"Interleukin-10"	"CXCL8"	"NASOPHARYNGEAL CARCINOMA"
"Interleukin-10"	"IFNG"	"NASOPHARYNGEAL CARCINOMA"
"Interleukin-10"	"RELA"	"NASOPHARYNGEAL CARCINOMA"
"Interleukin-10"	"IL6"	"NASOPHARYNGEAL CARCINOMA"
"Interleukin-10"	"CD274"	"NASOPHARYNGEAL CARCINOMA"
"Paclitaxel"	"BCL2"	"SQUAMOUS CELL CARCINOMA, HEAD AND NECK"
"Paclitaxel"	"EZH2"	"BREAST CANCER"
"Paclitaxel"	"EZH2"	"SQUAMOUS CELL CARCINOMA, HEAD AND NECK"
"Rasagiline"	"NOTCH1"	"COLORECTAL CANCER"
"Rasagiline"	"NOTCH1"	"OVARIAN CANCER"
"Rasagiline"	"ERBB2"	"OVARIAN CANCER"
"Rasagiline"	"ERBB2"	"PANCREATIC CANCER"
"Rasagiline"	"PIK3CA"	"RETINOBLASTOMA"
"Rasagiline"	"ATM"	"LUNG CANCER"
"Rasagiline"	"PTEN"	"COLORECTAL CANCER"
"Rasagiline"	"PTEN"	"RETINOBLASTOMA"
"Rasagiline"	"PTEN"	"OVARIAN CANCER"
"Rasagiline"	"MIR203A"	"PANCREATIC CANCER"
"Rasagiline"	"MET"	"COLORECTAL CANCER"
"Rasagiline"	"MET"	"PANCREATIC CANCER"
"Rasagiline"	"MET"	"LUNG CANCER"
"Rasagiline"	"TP53"	"RETINOBLASTOMA"
"Rasagiline"	"TP53"	"OVARIAN CANCER"
"Rasagiline"	"ZEB1"	"COLORECTAL CANCER"
"Rasagiline"	"STK11"	"COLORECTAL CANCER"
"Rasagiline"	"LOX"	"OVARIAN CANCER"
"Rasagiline"	"CD274"	"RETINOBLASTOMA"
"Rasagiline"	"RASSF1"	"COLORECTAL CANCER"
"Rasagiline"	"RASSF1"	"OVARIAN CANCER"
"Rasagiline"	"SRC"	"OVARIAN CANCER"
"Fibronectin"	"STAT1"	"LYMPHANGIOLEIOMYOMATOSIS"
"Fibronectin"	"MMP2"	"LYMPHANGIOLEIOMYOMATOSIS"
"Fibronectin"	"MMP2"	"HEPATOCELLULAR CARCINOMA"
"Fibronectin"	"MMP9"	"LYMPHANGIOLEIOMYOMATOSIS"
"Fibronectin"	"MMP9"	"HEPATOCELLULAR CARCINOMA"
"Fibronectin"	"TGFB1"	"HEPATOCELLULAR CARCINOMA"
"Fibronectin"	"NFKB1"	"HEPATOCELLULAR CARCINOMA"
"Fibronectin"	"PTEN"	"HEPATOCELLULAR CARCINOMA"
"Fibronectin"	"PTGS2"	"HEPATOCELLULAR CARCINOMA"
"Fibronectin"	"CCND1"	"SQUAMOUS CELL CARCINOMA, HEAD AND NECK"
"Fibronectin"	"EGF"	"SQUAMOUS CELL CARCINOMA, HEAD AND NECK"
"Fibronectin"	"EGF"	"HEPATOCELLULAR CARCINOMA"
"Fibronectin"	"MAPK1"	"LYMPHANGIOLEIOMYOMATOSIS"
"Fibronectin"	"MAPK1"	"HEPATOCELLULAR CARCINOMA"
"Fibronectin"	"LOX"	"GASTRIC CANCER"
"Fibronectin"	"LOX"	"HEPATOCELLULAR CARCINOMA"
"Fibronectin"	"RELA"	"HEPATOCELLULAR CARCINOMA"
"Fibronectin"	"MYC"	"HEPATOCELLULAR CARCINOMA"
"Fibronectin"	"ITK"	"HEPATOCELLULAR CARCINOMA"
"Fibronectin"	"SRC"	"HEPATOCELLULAR CARCINOMA"
"Fibronectin"	"NKX2-1"	"SQUAMOUS CELL CARCINOMA, HEAD AND NECK"
"Cetuximab"	"PLAUR"	"SQUAMOUS CELL CARCINOMA, HEAD AND NECK"
"Cetuximab"	"RB1"	"LUNG CANCER"
"Cetuximab"	"EGF"	"BREAST CANCER"
"Cetuximab"	"EGF"	"SQUAMOUS CELL CARCINOMA, HEAD AND NECK"
"Etoposide"	"ATM"	"SQUAMOUS CELL CARCINOMA, HEAD AND NECK"
"Arsenic trioxide"	"SCLC1"	"LUNG CANCER"
"Human interleukin-2"	"TNF"	"PULMONARY FIBROSIS, IDIOPATHIC"
"Human interleukin-2"	"FASLG"	"LUNG CANCER"
"Human interleukin-2"	"TGFB1"	"PULMONARY FIBROSIS, IDIOPATHIC"
"Human interleukin-2"	"PLAU"	"LUNG CANCER"
"Human interleukin-2"	"ICAM1"	"LUNG CANCER"
"Human interleukin-2"	"IL1B"	"PULMONARY FIBROSIS, IDIOPATHIC"
"Human interleukin-2"	"STAT3"	"LUNG CANCER"
"Human interleukin-2"	"IL6"	"PULMONARY FIBROSIS, IDIOPATHIC"
"Human interleukin-2"	"IL6"	"LUNG CANCER"
"Human interleukin-2"	"MUC5AC"	"LUNG CANCER"
"Interferon alfa"	"VEGFA"	"HEPATOCELLULAR CARCINOMA"
"Filgrastim"	"TNF"	"OBESITY"
"Filgrastim"	"PTGS2"	"SQUAMOUS CELL CARCINOMA, HEAD AND NECK"
"Vitamin D3"	"HSPB1"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Crizotinib"	"MTLN"	"LUNG CANCER"
"Omega-3 fatty acids"	"MCIDAS"	"PARKINSON DISEASE, LATE-ONSET"
"Insulin pork"	"MAPK1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin pork"	"MAPK1"	"ALZHEIMER DISEASE 3"
"Insulin pork"	"MAPT"	"ALZHEIMER DISEASE 3"
"Thyroid, porcine"	"APOE"	"DOWN SYNDROME"
"Vitamin D3"	"PSEN1"	"DISORGANIZATION, MOUSE, HOMOLOG OF"
"Vitamin D3"	"MCIDAS"	"DISORGANIZATION, MOUSE, HOMOLOG OF"
"Vitamin D3"	"MCIDAS"	"MAJOR DEPRESSIVE DISORDER"
"Vitamin D3"	"MCIDAS"	"HOMOCYSTEINEMIA"
"Vitamin D3"	"IL6"	"DISORGANIZATION, MOUSE, HOMOLOG OF"
"Vitamin D3"	"IL6"	"TYPE 2 DIABETES MELLITUS"
"Vitamin D3"	"IL6"	"MAJOR DEPRESSIVE DISORDER"
"Inosine"	"GFAP"	"ALZHEIMER DISEASE"
"Inosine"	"STAT3"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Interleukin-10"	"TNF"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Interleukin-10"	"TNF"	"ALZHEIMER DISEASE 3"
"Interleukin-10"	"TNF"	"ALZHEIMER DISEASE"
"Interleukin-10"	"TNF"	"AGING"
"Interleukin-10"	"IL1B"	"AGING"
"Interleukin-10"	"PTGS2"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Interleukin-10"	"PTGS2"	"ALZHEIMER DISEASE 3"
"Interleukin-10"	"PTGS2"	"ALZHEIMER DISEASE"
"Interleukin-10"	"PTGS2"	"AGING"
"Interleukin-10"	"STAT3"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Interleukin-10"	"SUCLA2"	"AGING"
"Interleukin-10"	"PSEN2"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Interleukin-10"	"PSEN2"	"ALZHEIMER DISEASE 3"
"Interleukin-10"	"PSEN2"	"ALZHEIMER DISEASE"
"Interleukin-10"	"CLU"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Interleukin-10"	"CLU"	"ALZHEIMER DISEASE 3"
"Interleukin-10"	"CLU"	"ALZHEIMER DISEASE"
"Interleukin-10"	"CREB1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Interleukin-10"	"CREB1"	"ALZHEIMER DISEASE 3"
"Interleukin-10"	"CREB1"	"ALZHEIMER DISEASE"
"Nerve Growth Factor"	"MCIDAS"	"FRONTOTEMPORAL DEMENTIA"
"Nerve Growth Factor"	"MAPT"	"FRONTOTEMPORAL DEMENTIA"
"Insulin beef"	"AMD1P2"	"ALZHEIMER DISEASE 3"
"Insulin beef"	"NGF"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin beef"	"NGF"	"ALZHEIMER DISEASE 3"
"Insulin beef"	"CCL2"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin beef"	"CCL2"	"ALZHEIMER DISEASE 3"
"Insulin beef"	"APOA1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin beef"	"APOA1"	"ALZHEIMER DISEASE 3"
"Insulin beef"	"IGF1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin beef"	"IGF1"	"ALZHEIMER DISEASE 3"
"Insulin beef"	"BDNF-AS"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin beef"	"BDNF-AS"	"ALZHEIMER DISEASE 3"
"Copper"	"APOE"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Copper"	"APOE"	"ALZHEIMER DISEASE 3"
"Copper"	"APOE"	"ALZHEIMER DISEASE"
"Glutathione"	"MCIDAS"	"PARKINSON DISEASE, LATE-ONSET"
"Glutathione"	"MCIDAS"	"MAJOR DEPRESSIVE DISORDER"
"Interferon alfa"	"COPD"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Salmeterol"	"MUC5AC"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Basic Fibroblast Growth Factor"	"TNF"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Quercetin"	"COPD"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Dinoprostone"	"COPD"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Dinoprostone"	"COPD"	"CYSTIC FIBROSIS"
"Fibrinogen human"	"COPD"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Fibrinogen human"	"COPD"	"CYSTIC FIBROSIS"
"Vitamin D3"	"COPD"	"LUNG CANCER"
"Vitamin D3"	"COPD"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Vitamin D3"	"SERPINE2"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Aldosterone"	"NOS3"	"HYPERTENSION, ESSENTIAL"
"Atorvastatin"	"LDLR"	"OBESITY"
"Atorvastatin"	"ACOD1"	"OBESITY"
"Insulin beef"	"PPARA"	"OBESITY"
"Insulin beef"	"SERPINE1"	"OBESITY"
"Insulin beef"	"ACOD1"	"HYPERLIPIDEMIA, FAMILIAL COMBINED, 3"
"Insulin beef"	"ACOD1"	"OBESITY"
"Insulin beef"	"ADIPOQ"	"OBESITY"
"Insulin beef"	"USF1"	"HYPERLIPIDEMIA, FAMILIAL COMBINED, 3"
"Insulin beef"	"USF1"	"OBESITY"
"Neuropeptide Y"	"INS"	"TYPE 1 DIABETES MELLITUS"
"Neuropeptide Y"	"INS"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Neuropeptide Y"	"INS"	"OBESITY"
"Neuropeptide Y"	"LEP"	"TYPE 1 DIABETES MELLITUS"
"Neuropeptide Y"	"LEP"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Neuropeptide Y"	"LEP"	"OBESITY"
"Fructose"	"INSR"	"OBESITY"
"Regramostim"	"CTLA4"	"TYPE 1 DIABETES MELLITUS"
"Insulin pork"	"TNF"	"STROKE, ISCHEMIC"
"Insulin pork"	"IRS2"	"COLORECTAL CANCER"
"Insulin pork"	"TLR4"	"STROKE, ISCHEMIC"
"Insulin pork"	"TLR4"	"OBESITY"
"Insulin pork"	"AKT2"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"PDX1"	"POLYCYSTIC OVARY SYNDROME 1"
"Insulin pork"	"KCNQ1"	"POLYCYSTIC OVARY SYNDROME 1"
"Insulin pork"	"IL1B"	"STROKE, ISCHEMIC"
"Insulin pork"	"INSR"	"COLORECTAL CANCER"
"Insulin pork"	"INSR"	"STROKE, ISCHEMIC"
"Insulin pork"	"INSR"	"HEPATOCELLULAR CARCINOMA"
"Insulin pork"	"LEP"	"HEPATOCELLULAR CARCINOMA"
"Insulin pork"	"UCP2"	"TYPE 1 DIABETES MELLITUS"
"Insulin pork"	"UCP2"	"HUNTINGTON DISEASE"
"Insulin pork"	"PIK3CB"	"HEPATOCELLULAR CARCINOMA"
"Insulin pork"	"PRRT2"	"TYPE 2 DIABETES MELLITUS"
"Insulin pork"	"PRRT2"	"OBESITY"
"Insulin pork"	"PRKAA1"	"COLORECTAL CANCER"
"Insulin pork"	"PRKAA1"	"TYPE 2 DIABETES MELLITUS"
"Insulin pork"	"PRKAA1"	"OBESITY"
"Insulin pork"	"MAPK1"	"HEPATOCELLULAR CARCINOMA"
"Insulin pork"	"ACE"	"COLORECTAL CANCER"
"Insulin pork"	"PPARA"	"STROKE, ISCHEMIC"
"Insulin pork"	"SERPINE1"	"TYPE 1 DIABETES MELLITUS"
"Insulin pork"	"IL6"	"COLORECTAL CANCER"
"Insulin pork"	"IL6"	"STROKE, ISCHEMIC"
"Insulin pork"	"IL6"	"HEPATOCELLULAR CARCINOMA"
"Insulin pork"	"IGHD1-14"	"STROKE, ISCHEMIC"
"Insulin pork"	"PPARGC1A"	"HEPATOCELLULAR CARCINOMA"
"Glucagon"	"PDX1"	"POLYCYSTIC OVARY SYNDROME 1"
"Glucagon"	"PDX1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Glucagon"	"LEP"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Glucagon"	"NEUROD1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"SLC5A1"	"OBESITY"
"Leptin"	"TNF"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"LPL"	"TYPE 1 DIABETES MELLITUS"
"Leptin"	"LPL"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"LPL"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"LPL"	"OBESITY"
"Leptin"	"UCP2"	"TYPE 1 DIABETES MELLITUS"
"Leptin"	"FABP4"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"FABP4"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"FABP4"	"OBESITY"
"Leptin"	"SLC2A4"	"TYPE 1 DIABETES MELLITUS"
"Leptin"	"SLC2A4"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"SLC2A4"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"SLC2A4"	"OBESITY"
"Leptin"	"APOB"	"TYPE 1 DIABETES MELLITUS"
"Leptin"	"APOB"	"LEPTIN DEFICIENCY OR DYSFUNCTION"
"Leptin"	"APOB"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"APOB"	"OBESITY"
"Leptin"	"SIRT1"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"SIRT1"	"OBESITY"
"Curcumin"	"IL1B"	"TYPE 1 DIABETES MELLITUS"
"Curcumin"	"IL1B"	"TYPE 2 DIABETES MELLITUS"
"Curcumin"	"IL1B"	"OBESITY"
"Curcumin"	"IFNG"	"TYPE 1 DIABETES MELLITUS"
"Curcumin"	"IFNG"	"OBESITY"
"Vitamin D3"	"TNF"	"STROKE, ISCHEMIC"
"Vitamin D3"	"TNF"	"RHEUMATOID ARTHRITIS"
"Vitamin D3"	"TNF"	"TYPE 2 DIABETES MELLITUS"
"Vitamin D3"	"TNF"	"OBESITY"
"Vitamin D3"	"GCG"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Vitamin D3"	"TGFB1"	"PANCREATIC CANCER"
"Vitamin D3"	"STAT3"	"PANCREATIC CANCER"
"Vitamin D3"	"ADIPOQ"	"PANCREATIC CANCER"
"Vitamin D3"	"IL6"	"COLORECTAL CANCER"
"Vitamin D3"	"IL6"	"STROKE, ISCHEMIC"
"Vitamin D3"	"IGHD1-14"	"PANCREATIC CANCER"
"Vitamin D3"	"CAD"	"STROKE, ISCHEMIC"
"Erythropoietin"	"ICAM1"	"OBESITY"
"Erythropoietin"	"HIF1A"	"OBESITY"
"Erythropoietin"	"NFKB1"	"OBESITY"
"Inosine"	"MMP9"	"PANCREATIC CANCER"
"Inosine"	"NFKB1"	"PANCREATIC CANCER"
"Inosine"	"PPARG"	"PANCREATIC CANCER"
"Inosine"	"PRKAA1"	"PANCREATIC CANCER"
"Interleukin-10"	"CAT"	"TYPE 2 DIABETES MELLITUS"
"Interleukin-10"	"CAT"	"OBESITY"
"Interleukin-10"	"NOS3"	"TYPE 2 DIABETES MELLITUS"
"Interleukin-10"	"NOS3"	"OBESITY"
"Interleukin-10"	"LPL"	"TYPE 2 DIABETES MELLITUS"
"Interleukin-10"	"LPL"	"OBESITY"
"Interleukin-10"	"FOXO1"	"OBESITY"
"Interleukin-10"	"CCL2"	"TYPE 2 DIABETES MELLITUS"
"Interleukin-10"	"CCL2"	"OBESITY"
"Interleukin-10"	"NFKB1"	"TYPE 2 DIABETES MELLITUS"
"Interleukin-10"	"NFKB1"	"OBESITY"
"Interleukin-10"	"FASN"	"OBESITY"
"Interleukin-10"	"IL4"	"AUTOIMMUNE DISEASE"
"Interleukin-10"	"PPARA"	"TYPE 2 DIABETES MELLITUS"
"Interleukin-10"	"PPARA"	"OBESITY"
"Interleukin-10"	"IFNG"	"OBESITY"
"Insulin human"	"PRKAA2"	"PANCREATIC CANCER"
"Insulin human"	"SOD1"	"TYPE 2 DIABETES MELLITUS"
"Insulin human"	"SOD1"	"OBESITY"
"Insulin human"	"GCG"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin human"	"PDX1"	"TYPE 1 DIABETES MELLITUS"
"Insulin human"	"PDX1"	"POLYCYSTIC OVARY SYNDROME 1"
"Insulin human"	"PDX1"	"TYPE 2 DIABETES MELLITUS"
"Insulin human"	"PDX1"	"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 3"
"Insulin human"	"PDX1"	"PANCREATIC CANCER"
"Insulin human"	"LPL"	"TYPE 1 DIABETES MELLITUS"
"Insulin human"	"LIPC"	"OBESITY"
"Insulin human"	"IL1B"	"PANCREATIC CANCER"
"Insulin human"	"KCNJ11"	"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 1"
"Insulin human"	"KCNJ11"	"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 3"
"Insulin human"	"TCF7L2"	"PANCREATIC CANCER"
"Insulin human"	"IAPP"	"OBESITY"
"Insulin human"	"INSR"	"COLORECTAL CANCER"
"Insulin human"	"INSR"	"PANCREATIC CANCER"
"Insulin human"	"LEP"	"TYPE 1 DIABETES MELLITUS"
"Insulin human"	"LEP"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin human"	"LEP"	"TYPE 2 DIABETES MELLITUS"
"Insulin human"	"LEP"	"PANCREATIC CANCER"
"Insulin human"	"LEP"	"OBESITY"
"Insulin human"	"UCP2"	"TYPE 1 DIABETES MELLITUS"
"Insulin human"	"PTGS2"	"PANCREATIC CANCER"
"Insulin human"	"PTGS2"	"OBESITY"
"Insulin human"	"ACOD1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin human"	"ACOD1"	"TYPE 2 DIABETES MELLITUS"
"Insulin human"	"ACOD1"	"OBESITY"
"Insulin human"	"PPARG"	"POLYCYSTIC OVARY SYNDROME 1"
"Insulin human"	"PPARG"	"PANCREATIC CANCER"
"Insulin human"	"ADIPOQ"	"PANCREATIC CANCER"
"Insulin human"	"ADIPOQ"	"CYSTIC FIBROSIS"
"Insulin human"	"PRKAA1"	"COLORECTAL CANCER"
"Insulin human"	"PRKAA1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin human"	"PRKAA1"	"TYPE 2 DIABETES MELLITUS"
"Insulin human"	"PRKAA1"	"PANCREATIC CANCER"
"Insulin human"	"PRKAA1"	"OBESITY"
"Insulin human"	"CDKAL1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin human"	"PPARA"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin human"	"PPARA"	"TYPE 2 DIABETES MELLITUS"
"Insulin human"	"SERPINE1"	"TYPE 1 DIABETES MELLITUS"
"Insulin human"	"NOS1"	"TYPE 2 DIABETES MELLITUS"
"Insulin human"	"NOS1"	"OBESITY"
"Insulin human"	"HNF1A"	"COLORECTAL CANCER"
"Insulin human"	"HNF1A"	"MATURITY-ONSET DIABETES OF THE YOUNG"
"Insulin human"	"HNF1A"	"POLYCYSTIC OVARY SYNDROME 1"
"Insulin human"	"HNF1A"	"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 1"
"Insulin human"	"HNF1A"	"PANCREATIC CANCER"
"Insulin human"	"IL6"	"COLORECTAL CANCER"
"Insulin human"	"INPPL1"	"OBESITY"
"Insulin human"	"FFAR1"	"TYPE 2 DIABETES MELLITUS"
"Insulin human"	"GLP1R"	"TYPE 1 DIABETES MELLITUS"
"Insulin human"	"GLP1R"	"PANCREATIC CANCER"
"Insulin human"	"ABCC8"	"OBESITY"
"Insulin human"	"PPARGC1A"	"PANCREATIC CANCER"
"Insulin human"	"GCK"	"OBESITY"
"Insulin beef"	"IRS2"	"COLORECTAL CANCER"
"Insulin beef"	"AGER"	"ALZHEIMER DISEASE"
"Insulin beef"	"AGER"	"TYPE 2 DIABETES MELLITUS"
"Insulin beef"	"AGER"	"OBESITY"
"Insulin beef"	"IGFBP3"	"HEPATOCELLULAR CARCINOMA"
"Insulin beef"	"PTPN2"	"OBESITY"
"Insulin beef"	"CPT1A"	"OBESITY"
"Insulin beef"	"GCG"	"ALZHEIMER DISEASE"
"Insulin beef"	"GCG"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin beef"	"PDX1"	"POLYCYSTIC OVARY SYNDROME 1"
"Insulin beef"	"AR"	"PANCREATIC CANCER"
"Insulin beef"	"INS"	"TYPE 1 DIABETES MELLITUS"
"Insulin beef"	"INS"	"ALZHEIMER DISEASE"
"Insulin beef"	"INS"	"MATURITY-ONSET DIABETES OF THE YOUNG"
"Insulin beef"	"INS"	"POLYCYSTIC OVARY SYNDROME 1"
"Insulin beef"	"INS"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin beef"	"INS"	"TYPE 2 DIABETES MELLITUS"
"Insulin beef"	"INS"	"OBESITY"
"Insulin beef"	"INS"	"CYSTIC FIBROSIS"
"Insulin beef"	"CD36"	"TYPE 2 DIABETES MELLITUS"
"Insulin beef"	"IAPP"	"OBESITY"
"Insulin beef"	"INSR"	"COLORECTAL CANCER"
"Insulin beef"	"INSR"	"LEPTIN DEFICIENCY OR DYSFUNCTION"
"Insulin beef"	"INSR"	"CYSTIC FIBROSIS"
"Insulin beef"	"LEP"	"HEPATOCELLULAR CARCINOMA"
"Insulin beef"	"LEP"	"PANCREATIC CANCER"
"Insulin beef"	"UCP2"	"TYPE 1 DIABETES MELLITUS"
"Insulin beef"	"UCP2"	"HUNTINGTON DISEASE"
"Insulin beef"	"CAPN10"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin beef"	"CAPN10"	"CYSTIC FIBROSIS"
"Insulin beef"	"IL4"	"CYSTIC FIBROSIS"
"Insulin beef"	"PPARG"	"ALZHEIMER DISEASE"
"Insulin beef"	"PPARG"	"BREAST CANCER"
"Insulin beef"	"PPARG"	"POLYCYSTIC OVARY SYNDROME 1"
"Insulin beef"	"PPARG"	"PANCREATIC CANCER"
"Insulin beef"	"VEGFA"	"ALZHEIMER DISEASE"
"Insulin beef"	"ADIPOQ"	"LEPTIN DEFICIENCY OR DYSFUNCTION"
"Insulin beef"	"ADIPOQ"	"PANCREATIC CANCER"
"Insulin beef"	"ADIPOQ"	"CYSTIC FIBROSIS"
"Insulin beef"	"NR3C1"	"TYPE 2 DIABETES MELLITUS"
"Insulin beef"	"NR3C1"	"OBESITY"
